timestamp Publish, tr, ID, Distance from acoustic Simulator
190.8912755675938,190.0712755675938,2,44.77210842465178
191.57065965160956,190.75065965160957,3,29.724855289238878
192.26631726476216,191.44631726476217,4,23.005936040576636
193.68887763463601,192.86887763463602,1,41.19312007029293
194.39069193264558,193.5706919326456,2,44.034037300733985
195.0700197416353,194.2500197416353,3,28.801287341861634
195.7670411133757,194.94704111337572,4,23.95464062218016
197.18912192563093,196.36912192563094,1,41.52127561453459
197.89009215002295,197.07009215002296,2,43.078742342598886
198.56937814940704,197.74937814940705,3,27.824927784920085
199.26784778865166,198.44784778865167,4,25.0261093894858
200.6894318368082,199.86943183680822,1,42.15827982032395
201.38949297309625,200.56949297309626,2,42.17328630515992
202.06872251013306,201.24872251013306,3,26.966162410497247
202.7686557102449,201.9486557102449,4,26.269606419061592
204.18971930507558,203.3697193050756,1,42.412031888438385
204.88882168766165,204.06882168766165,2,41.1792973704561
205.56812032310958,204.7481203231096,3,26.077696538540746
206.26947926701567,205.44947926701568,4,27.524492800328918
207.69002572022688,206.8700257202269,1,42.79033270544673
208.38829437458185,207.56829437458185,2,40.51651064368692
209.06756759389302,208.24756759389302,3,25.27309447523851
209.77030114586233,208.95030114586234,4,28.434920577852655
211.19035533942957,210.37035533942958,1,43.318050638644465
211.88771537418563,211.06771537418564,2,39.564589846698055
212.56704312538486,211.74704312538486,3,24.485094923278506
213.27105686811936,212.45105686811937,4,29.766565472367905
214.69063775833553,213.87063775833553,1,43.756454728055395
215.3873432365289,214.5673432365289,2,39.1478293377255
216.06656625386282,215.24656625386282,3,23.895113692975176
216.77164974356606,215.95164974356607,4,30.549195267173296
218.19107520320748,217.37107520320748,1,44.25371305731998
218.88696003783934,218.06696003783935,2,38.52284404250607
219.56605868315572,218.74605868315572,3,23.076030155000293
220.28240503343764,219.46240503343765,4,31.595956472809625
221.7015485932481,220.8815485932481,1,44.93166977822354
222.38652883000174,221.56652883000174,2,37.92038924636966
223.06546652710784,222.24546652710785,3,22.202576172088563
223.78317068047647,222.96317068047648,4,32.65148532227605
225.20205547000234,224.38205547000234,1,45.765473076711274
225.88607818878964,225.06607818878965,2,37.38084061591211
226.56504287092503,225.74504287092503,3,21.637671120424184
227.28400342817628,226.46400342817628,4,33.843090197594506
228.70235039344738,227.88235039344738,1,46.17754199721064
229.38551556628536,228.56551556628537,2,36.5256459832758
230.06471600060325,229.24471600060326,3,21.046533889348893
230.78483676950088,229.9648367695009,4,34.987835395907375
232.20267549582437,231.38267549582437,1,46.591416379057236
232.88496613423177,232.06496613423178,2,35.596966790674465
233.56446563434844,232.74446563434844,3,20.7326336494931
234.2856667965332,233.4656667965332,4,36.17340732988901
235.70301268949225,234.88301268949226,1,47.14146362583578
236.3844003673107,235.5644003673107,2,34.96265571087193
237.06425803311117,236.24425803311118,3,20.445348465327978
237.78657490228193,236.96657490228193,4,37.38914034239422
239.20333498352628,238.38333498352628,1,47.600293890602536
239.88388886157895,239.06388886157896,2,34.263783827373615
240.5641130339206,239.7441130339206,3,20.248336607126326
241.28729369343677,240.46729369343677,4,38.622165452970634
242.70378363022226,241.88378363022227,1,48.063143504213905
243.3836121289393,242.5636121289393,2,33.811365853040144
244.06393002501403,243.24393002501404,3,19.865263605567794
244.78770287415057,243.96770287415058,4,39.45401420065815
246.20385926390318,245.3838592639032,1,48.214661864332705
246.88358894201156,246.06358894201156,2,33.56906489876215
247.56395126190566,246.74395126190566,3,19.895496503189108
248.2877640678022,247.4677640678022,4,39.588067158844304
249.70361452367808,248.8836145236781,1,48.02564098870026
250.38304944249447,249.56304944249447,2,32.94553057717534
251.06456730939811,250.24456730939812,3,20.376661964941817
251.78809506732733,250.96809506732734,4,39.80788095491232
253.2029759161406,252.3829759161406,1,47.101174884769684
253.88212554552538,253.0621255455254,2,31.771969932628632
254.56543437925075,253.74543437925075,3,21.694765598656982
255.2885950327722,254.4685950327722,4,40.483993279516156
256.70247856754247,255.88247856754245,1,46.294205147643865
257.3711686073413,256.5511686073413,2,30.41947039037032
258.0661898397661,257.2461898397661,3,22.780872177533897
258.78927634752375,257.96927634752376,4,41.456234823906755
260.2020797276147,259.3820797276147,1,45.86221431713257
260.87030277676513,260.05030277676514,2,29.149489766489253
262.28985273847303,261.46985273847304,4,42.354056613950995
263.7017410976484,262.8817410976484,1,45.32598225012036
264.3694208740307,263.5494208740307,2,27.937596517069853
265.0676009585027,264.2476009585027,3,24.906868953372207
265.790521619254,264.970521619254,4,43.263412656120366
267.20155452579223,266.38155452579224,1,45.04753796160802
267.8686038954774,267.0486038954774,2,26.656668514058538
268.56822019345856,267.74822019345856,3,25.882756286694494
269.2911625734325,268.4711625734325,4,44.20777944364645
270.6913168040142,269.8713168040142,1,44.69780612582197
271.3677826286144,270.5477826286144,2,25.503945775831422
272.0689017189525,271.2489017189525,3,26.83189369504801
272.79188596884467,271.9718859688447,4,45.1087495675269
274.19117694796194,273.37117694796194,1,44.53471804610749
274.86696639049654,274.04696639049655,2,24.440241623504278
275.56951795581864,274.74951795581865,3,27.635061803697184
276.30253417069156,275.48253417069157,4,46.052074935970715
277.6911101563763,276.8711101563763,1,44.360437170017846
