time            x            y            
 1581682447.000   556584.510  5932619.175 
 1581682448.000   556584.307  5932619.507 
 1581682449.000   556584.303  5932619.841 
 1581682450.000   556584.169  5932619.950 
 1581682451.000   556584.167  5932620.173 
 1581682452.000   556584.361  5932620.509 
 1581682453.000   556584.756  5932620.736 
 1581682454.000   556585.289  5932620.520 
 1581682455.000   556585.886  5932620.527 
 1581682456.000   556586.018  5932620.529 
 1581682457.000   556586.083  5932620.641 
 1581682458.000   556586.083  5932620.641 
 1581682459.000   556586.083  5932620.641 
 1581682460.000   556586.017  5932620.640 
 1581682461.000   556585.950  5932620.639 
 1581682462.000   556585.884  5932620.638 
 1581682463.000   556585.884  5932620.638 
 1581682464.000   556585.883  5932620.750 
 1581682465.000   556585.883  5932620.750 
 1581682466.000   556585.883  5932620.750 
 1581682467.000   556585.883  5932620.750 
 1581682468.000   556585.883  5932620.750 
 1581682469.000   556585.883  5932620.750 
 1581682470.000   556585.882  5932620.861 
 1581682471.000   556585.882  5932620.861 
 1581682472.000   556585.946  5932620.973 
 1581682473.000   556585.945  5932621.084 
 1581682474.000   556586.010  5932621.196 
 1581682475.000   556586.010  5932621.196 
 1581682476.000   556586.010  5932621.196 
 1581682477.000   556586.010  5932621.196 
 1581682478.000   556586.075  5932621.308 
 1581682479.000   556586.140  5932621.420 
 1581682480.000   556586.339  5932621.423 
 1581682481.000   556586.470  5932621.535 
 1581682482.000   556586.667  5932621.649 
 1581682483.000   556586.799  5932621.762 
 1581682484.000   556586.996  5932621.876 
 1581682485.000   556587.192  5932622.100 
 1581682486.000   556587.256  5932622.324 
 1581682487.000   556587.322  5932622.325 
 1581682488.000   556587.456  5932622.215 
 1581682489.000   556587.590  5932622.105 
 1581682490.000   556587.790  5932621.996 
 1581682491.000   556587.921  5932622.109 
 1581682492.000   556588.315  5932622.448 
 1581682493.000   556588.783  5932622.120 
 1581682494.000   556588.580  5932622.451 
 1581682495.000   556588.840  5932622.899 
 1581682496.000   556589.101  5932623.236 
 1581682497.000   556589.362  5932623.573 
 1581682498.000   556589.228  5932623.683 
 1581682499.000   556589.227  5932623.794 
 1581682500.000   556589.162  5932623.682 
 1581682501.000   556589.163  5932623.571 
 1581682502.000   556589.164  5932623.459 
 1581682503.000   556589.166  5932623.348 
 1581682504.000   556589.168  5932623.126 
 1581682505.000   556589.102  5932623.125 
 1581682506.000   556589.037  5932623.013 
 1581682507.000   556589.036  5932623.124 
 1581682508.000   556589.102  5932623.125 
 1581682509.000   556589.101  5932623.236 
 1581682510.000   556589.101  5932623.236 
 1581682511.000   556589.101  5932623.236 
 1581682512.000   556589.099  5932623.347 
 1581682513.000   556589.033  5932623.346 
 1581682514.000   556589.099  5932623.347 
 1581682515.000   556589.099  5932623.347 
 1581682516.000   556589.098  5932623.458 
 1581682517.000   556589.098  5932623.458 
 1581682518.000   556589.231  5932623.460 
 1581682519.000   556589.497  5932623.352 
 1581682520.000   556589.897  5932623.134 
 1581682521.000   556590.298  5932622.917 
 1581682522.000   556590.698  5932622.699 
 1581682523.000   556591.166  5932622.371 
 1581682524.000   556591.566  5932622.153 
 1581682525.000   556591.968  5932621.824 
 1581682526.000   556592.368  5932621.606 
 1581682527.000   556592.637  5932621.276 
 1581682528.000   556592.970  5932621.168 
 1581682529.000   556593.302  5932621.061 
 1581682530.000   556593.632  5932621.176 
 1581682531.000   556594.030  5932621.181 
 1581682532.000   556594.428  5932621.186 
 1581682533.000   556594.759  5932621.190 
 1581682534.000   556595.155  5932621.306 
 1581682535.000   556595.551  5932621.422 
 1581682536.000   556595.948  5932621.538 
 1581682537.000   556596.345  5932621.543 
 1581682538.000   556596.743  5932621.547 
 1581682539.000   556597.139  5932621.663 
 1581682540.000   556597.536  5932621.779 
 1581682541.000   556597.867  5932621.783 
 1581682542.000   556598.264  5932621.788 
 1581682543.000   556598.662  5932621.793 
 1581682544.000   556599.058  5932621.909 
 1581682545.000   556599.390  5932621.913 
 1581682546.000   556599.787  5932621.918 
 1581682547.000   556600.185  5932621.922 
 1581682548.000   556600.583  5932621.927 
 1581682549.000   556600.980  5932621.932 
 1581682550.000   556601.378  5932621.937 
 1581682551.000   556601.842  5932621.942 
 1581682552.000   556602.174  5932621.835 
 1581682553.000   556602.638  5932621.841 
 1581682554.000   556603.036  5932621.845 
 1581682555.000   556603.367  5932621.849 
 1581682556.000   556603.765  5932621.854 
 1581682557.000   556604.162  5932621.859 
 1581682558.000   556604.561  5932621.752 
 1581682559.000   556604.959  5932621.757 
 1581682560.000   556605.358  5932621.651 
 1581682561.000   556605.691  5932621.543 
 1581682562.000   556606.023  5932621.436 
 1581682563.000   556606.290  5932621.328 
 1581682564.000   556606.689  5932621.222 
 1581682565.000   556606.955  5932621.114 
 1581682566.000   556607.355  5932620.896 
 1581682567.000   556607.688  5932620.788 
 1581682568.000   556608.019  5932620.792 
 1581682569.000   556608.420  5932620.575 
 1581682570.000   556608.754  5932620.356 
 1581682571.000   556609.086  5932620.249 
 1581682572.000   556609.419  5932620.142 
 1581682573.000   556609.819  5932619.924 
 1581682574.000   556610.152  5932619.817 
 1581682575.000   556610.485  5932619.709 
 1581682576.000   556610.751  5932619.601 
 1581682577.000   556611.019  5932619.382 
 1581682578.000   556611.219  5932619.273 
 1581682579.000   556611.419  5932619.164 
 1581682580.000   556611.553  5932619.055 
 1581682581.000   556611.685  5932619.056 
 1581682582.000   556611.685  5932619.056 
 1581682583.000   556611.752  5932619.057 
 1581682584.000   556611.819  5932618.947 
 1581682585.000   556611.754  5932618.835 
 1581682586.000   556611.754  5932618.835 
 1581682587.000   556611.822  5932618.724 
 1581682588.000   556611.888  5932618.725 
 1581682589.000   556611.887  5932618.836 
 1581682590.000   556611.953  5932618.837 
 1581682591.000   556612.019  5932618.838 
 1581682592.000   556612.019  5932618.838 
 1581682593.000   556612.021  5932618.726 
 1581682594.000   556611.955  5932618.726 
 1581682595.000   556611.956  5932618.614 
 1581682596.000   556611.957  5932618.503 
 1581682597.000   556611.959  5932618.392 
 1581682598.000   556612.025  5932618.393 
 1581682599.000   556612.026  5932618.281 
 1581682600.000   556612.092  5932618.282 
 1581682601.000   556612.092  5932618.282 
 1581682602.000   556612.094  5932618.171 
 1581682603.000   556612.094  5932618.171 
 1581682604.000   556612.159  5932618.283 
 1581682605.000   556612.291  5932618.285 
 1581682606.000   556612.291  5932618.285 
 1581682607.000   556612.356  5932618.397 
 1581682608.000   556612.356  5932618.397 
 1581682609.000   556612.356  5932618.397 
 1581682610.000   556612.422  5932618.397 
 1581682611.000   556612.422  5932618.397 
 1581682612.000   556612.424  5932618.286 
 1581682613.000   556612.424  5932618.286 
 1581682614.000   556612.424  5932618.286 
 1581682615.000   556612.425  5932618.175 
 1581682616.000   556612.425  5932618.175 
 1581682617.000   556612.491  5932618.176 
 1581682618.000   556612.559  5932618.065 
 1581682619.000   556612.627  5932617.955 
 1581682620.000   556612.694  5932617.844 
 1581682621.000   556612.695  5932617.733 
 1581682622.000   556612.695  5932617.733 
 1581682623.000   556612.694  5932617.844 
 1581682624.000   556612.490  5932618.287 
 1581682625.000   556612.421  5932618.509 
 1581682626.000   556612.353  5932618.619 
 1581682627.000   556612.286  5932618.730 
 1581682628.000   556612.218  5932618.840 
 1581682629.000   556612.151  5932618.951 
 1581682630.000   556612.149  5932619.062 
 1581682631.000   556612.083  5932619.061 
 1581682632.000   556612.014  5932619.283 
 1581682633.000   556611.949  5932619.171 
 1581682634.000   556611.952  5932618.948 
 1581682635.000   556612.019  5932618.838 
 1581682636.000   556612.021  5932618.726 
 1581682637.000   556611.956  5932618.614 
 1581682638.000   556611.823  5932618.613 
 1581682639.000   556611.691  5932618.611 
 1581682640.000   556611.692  5932618.500 
 1581682641.000   556611.560  5932618.498 
 1581682642.000   556611.428  5932618.386 
 1581682643.000   556611.365  5932618.162 
 1581682644.000   556611.235  5932617.938 
 1581682645.000   556611.040  5932617.602 
 1581682646.000   556610.847  5932617.155 
 1581682647.000   556610.650  5932616.930 
 1581682648.000   556610.388  5932616.704 
 1581682649.000   556610.127  5932616.367 
 1581682650.000   556609.800  5932616.029 
 1581682651.000   556609.540  5932615.581 
 1581682652.000   556609.214  5932615.132 
 1581682653.000   556608.887  5932614.795 
 1581682654.000   556608.627  5932614.346 
 1581682655.000   556608.367  5932613.898 
 1581682656.000   556608.040  5932613.561 
 1581682657.000   556607.712  5932613.223 
 1581682658.000   556607.384  5932612.996 
 1581682659.000   556607.055  5932612.770 
 1581682660.000   556606.728  5932612.432 
 1581682661.000   556606.333  5932612.205 
 1581682662.000   556606.072  5932611.868 
 1581682663.000   556605.877  5932611.532 
 1581682664.000   556605.617  5932611.084 
 1581682665.000   556605.421  5932610.859 
 1581682666.000   556605.159  5932610.633 
 1581682667.000   556604.896  5932610.407 
 1581682668.000   556604.501  5932610.180 
 1581682669.000   556604.106  5932609.953 
 1581682670.000   556603.710  5932609.837 
 1581682671.000   556603.312  5932609.832 
 1581682672.000   556602.916  5932609.716 
 1581682673.000   556602.654  5932609.490 
 1581682674.000   556602.393  5932609.154 
 1581682675.000   556602.329  5932608.930 
 1581682676.000   556602.133  5932608.705 
 1581682677.000   556601.871  5932608.480 
 1581682678.000   556601.408  5932608.363 
 1581682679.000   556601.012  5932608.247 
 1581682680.000   556600.745  5932608.355 
 1581682681.000   556600.414  5932608.351 
 1581682682.000   556600.085  5932608.124 
 1581682683.000   556599.890  5932607.788 
 1581682684.000   556599.628  5932607.563 
 1581682685.000   556599.234  5932607.224 
 1581682686.000   556598.838  5932607.108 
 1581682687.000   556598.509  5932606.882 
 1581682688.000   556598.181  5932606.655 
 1581682689.000   556597.851  5932606.540 
 1581682690.000   556597.521  5932606.425 
 1581682691.000   556597.126  5932606.198 
 1581682692.000   556596.730  5932606.081 
 1581682693.000   556596.402  5932605.744 
 1581682694.000   556596.074  5932605.517 
 1581682695.000   556595.744  5932605.402 
 1581682696.000   556595.347  5932605.286 
 1581682697.000   556594.952  5932605.059 
 1581682698.000   556594.624  5932604.832 
 1581682699.000   556594.296  5932604.495 
 1581682700.000   556593.966  5932604.379 
 1581682701.000   556593.570  5932604.263 
 1581682702.000   556593.241  5932604.037 
 1581682703.000   556592.914  5932603.699 
 1581682704.000   556592.585  5932603.473 
 1581682705.000   556592.257  5932603.246 
 1581682706.000   556591.928  5932603.020 
 1581682707.000   556591.599  5932602.793 
 1581682708.000   556591.271  5932602.567 
 1581682709.000   556590.942  5932602.340 
 1581682710.000   556590.547  5932602.113 
 1581682711.000   556590.218  5932601.887 
 1581682712.000   556589.957  5932601.550 
 1581682713.000   556589.628  5932601.323 
 1581682714.000   556589.300  5932601.097 
 1581682715.000   556588.971  5932600.870 
 1581682716.000   556588.576  5932600.643 
 1581682717.000   556588.315  5932600.306 
 1581682718.000   556587.988  5932599.968 
 1581682719.000   556587.659  5932599.742 
 1581682720.000   556587.330  5932599.515 
 1581682721.000   556587.068  5932599.290 
 1581682722.000   556586.741  5932598.952 
 1581682723.000   556586.412  5932598.726 
 1581682724.000   556586.151  5932598.389 
 1581682725.000   556585.822  5932598.162 
 1581682726.000   556585.561  5932597.825 
 1581682727.000   556585.299  5932597.600 
 1581682728.000   556584.970  5932597.373 
 1581682729.000   556584.643  5932597.035 
 1581682730.000   556584.380  5932596.810 
 1581682731.000   556584.053  5932596.472 
 1581682732.000   556583.724  5932596.246 
 1581682733.000   556583.463  5932595.909 
 1581682734.000   556583.135  5932595.682 
 1581682735.000   556582.807  5932595.344 
 1581682736.000   556582.546  5932595.008 
 1581682737.000   556582.217  5932594.781 
 1581682738.000   556581.889  5932594.555 
 1581682739.000   556581.561  5932594.217 
 1581682740.000   556581.300  5932593.880 
 1581682741.000   556580.972  5932593.654 
 1581682742.000   556580.711  5932593.317 
 1581682743.000   556580.514  5932593.092 
 1581682744.000   556580.318  5932592.867 
 1581682745.000   556580.057  5932592.530 
 1581682746.000   556579.530  5932592.301 
 1581682747.000   556579.067  5932592.184 
 1581682748.000   556578.670  5932592.180 
 1581682749.000   556578.403  5932592.288 
 1581682750.000   556578.138  5932592.284 
 1581682751.000   556577.740  5932592.280 
 1581682752.000   556577.346  5932592.052 
 1581682753.000   556576.883  5932591.936 
 1581682754.000   556576.488  5932591.708 
 1581682755.000   556576.025  5932591.591 
 1581682756.000   556575.629  5932591.475 
 1581682757.000   556575.233  5932591.359 
 1581682758.000   556574.837  5932591.243 
 1581682759.000   556574.440  5932591.127 
 1581682760.000   556574.110  5932591.012 
 1581682761.000   556573.782  5932590.786 
 1581682762.000   556573.453  5932590.559 
 1581682763.000   556573.126  5932590.222 
 1581682764.000   556572.731  5932589.994 
 1581682765.000   556572.468  5932589.769 
 1581682766.000   556572.073  5932589.541 
 1581682767.000   556571.811  5932589.316 
 1581682768.000   556571.482  5932589.089 
 1581682769.000   556571.154  5932588.863 
 1581682770.000   556570.825  5932588.636 
 1581682771.000   556570.496  5932588.410 
 1581682772.000   556570.169  5932588.072 
 1581682773.000   556569.840  5932587.846 
 1581682774.000   556569.511  5932587.619 
 1581682775.000   556569.117  5932587.392 
 1581682776.000   556568.788  5932587.165 
 1581682777.000   556568.459  5932586.939 
 1581682778.000   556568.064  5932586.712 
 1581682779.000   556567.736  5932586.485 
 1581682780.000   556567.407  5932586.259 
 1581682781.000   556567.080  5932585.921 
 1581682782.000   556566.685  5932585.694 
 1581682783.000   556566.290  5932585.467 
 1581682784.000   556565.961  5932585.240 
 1581682785.000   556565.566  5932585.013 
 1581682786.000   556565.236  5932584.898 
 1581682787.000   556564.842  5932584.559 
 1581682788.000   556564.514  5932584.333 
 1581682789.000   556564.119  5932584.105 
 1581682790.000   556563.722  5932583.989 
 1581682791.000   556563.394  5932583.763 
 1581682792.000   556563.198  5932583.538 
 1581682793.000   556563.066  5932583.425 
 1581682794.000   556562.935  5932583.312 
 1581682795.000   556562.739  5932583.087 
 1581682796.000   556562.540  5932583.085 
 1581682797.000   556562.275  5932583.082 
 1581682798.000   556561.810  5932583.188 
 1581682799.000   556561.341  5932583.627 
 1581682800.000   556561.004  5932584.068 
 1581682801.000   556560.868  5932584.400 
 1581682802.000   556560.663  5932584.843 
 1581682803.000   556560.524  5932585.397 
 1581682804.000   556560.319  5932585.951 
 1581682805.000   556560.181  5932586.395 
 1581682806.000   556559.977  5932586.837 
 1581682807.000   556559.837  5932587.392 
 1581682808.000   556559.633  5932587.835 
 1581682809.000   556559.495  5932588.278 
 1581682810.000   556559.290  5932588.832 
 1581682811.000   556559.086  5932589.274 
 1581682812.000   556558.882  5932589.717 
 1581682813.000   556558.678  5932590.160 
 1581682814.000   556558.540  5932590.603 
 1581682815.000   556558.336  5932591.046 
 1581682816.000   556558.131  5932591.488 
 1581682817.000   556557.994  5932591.932 
 1581682818.000   556557.789  5932592.374 
 1581682819.000   556557.652  5932592.818 
 1581682820.000   556557.447  5932593.260 
 1581682821.000   556557.243  5932593.703 
 1581682822.000   556557.039  5932594.146 
 1581682823.000   556556.835  5932594.588 
 1581682824.000   556556.631  5932595.031 
 1581682825.000   556556.493  5932595.474 
 1581682826.000   556556.289  5932595.917 
 1581682827.000   556556.085  5932596.359 
 1581682828.000   556555.881  5932596.802 
 1581682829.000   556555.676  5932597.245 
 1581682830.000   556555.472  5932597.687 
 1581682831.000   556555.202  5932598.129 
 1581682832.000   556554.998  5932598.572 
 1581682833.000   556554.794  5932599.014 
 1581682834.000   556554.589  5932599.457 
 1581682835.000   556554.385  5932599.900 
 1581682836.000   556554.115  5932600.341 
 1581682837.000   556553.977  5932600.785 
 1581682838.000   556553.773  5932601.227 
 1581682839.000   556553.569  5932601.670 
 1581682840.000   556553.365  5932602.113 
 1581682841.000   556553.161  5932602.555 
 1581682842.000   556553.023  5932602.999 
 1581682843.000   556552.819  5932603.441 
 1581682844.000   556552.614  5932603.884 
 1581682845.000   556552.477  5932604.327 
 1581682846.000   556552.272  5932604.770 
 1581682847.000   556552.135  5932605.213 
 1581682848.000   556551.932  5932605.545 
 1581682849.000   556551.729  5932605.876 
 1581682850.000   556551.592  5932606.208 
 1581682851.000   556551.588  5932606.542 
 1581682852.000   556551.518  5932606.875 
 1581682853.000   556551.510  5932607.542 
 1581682854.000   556551.576  5932607.543 
 1581682855.000   556551.510  5932607.542 
 1581682856.000   556551.376  5932607.652 
 1581682857.000   556551.641  5932607.655 
 1581682858.000   556551.969  5932607.993 
 1581682859.000   556552.431  5932608.110 
 1581682860.000   556552.827  5932608.226 
 1581682861.000   556553.156  5932608.452 
 1581682862.000   556553.616  5932608.791 
 1581682863.000   556554.075  5932609.242 
 1581682864.000   556554.533  5932609.693 
 1581682865.000   556554.927  5932610.031 
 1581682866.000   556555.319  5932610.481 
 1581682867.000   556555.713  5932610.819 
 1581682868.000   556556.040  5932611.157 
 1581682869.000   556556.300  5932611.605 
 1581682870.000   556556.561  5932611.942 
 1581682871.000   556556.822  5932612.279 
 1581682872.000   556557.216  5932612.618 
 1581682873.000   556557.612  5932612.734 
 1581682874.000   556557.942  5932612.849 
 1581682875.000   556558.208  5932612.741 
 1581682876.000   556558.606  5932612.745 
 1581682877.000   556559.005  5932612.639 
 1581682878.000   556559.337  5932612.532 
 1581682879.000   556559.603  5932612.535 
 1581682880.000   556559.736  5932612.425 
 1581682881.000   556559.739  5932612.203 
 1581682882.000   556559.804  5932612.315 
 1581682883.000   556560.068  5932612.429 
 1581682884.000   556560.267  5932612.432 
 1581682885.000   556560.532  5932612.435 
 1581682886.000   556560.730  5932612.437 
 1581682887.000   556560.797  5932612.438 
 1581682888.000   556560.797  5932612.438 
 1581682889.000   556560.798  5932612.327 
 1581682890.000   556560.866  5932612.216 
 1581682891.000   556560.867  5932612.105 
 1581682892.000   556560.936  5932611.883 
 1581682893.000   556561.001  5932611.995 
 1581682894.000   556561.066  5932612.107 
 1581682895.000   556561.261  5932612.444 
 1581682896.000   556561.722  5932612.672 
 1581682897.000   556562.182  5932613.011 
 1581682898.000   556562.640  5932613.461 
 1581682899.000   556563.033  5932613.911 
 1581682900.000   556563.425  5932614.361 
 1581682901.000   556563.556  5932614.474 
 1581682902.000   556563.689  5932614.475 
 1581682903.000   556563.885  5932614.700 
 1581682904.000   556564.147  5932614.926 
 1581682905.000   556564.277  5932615.150 
 1581682906.000   556564.341  5932615.373 
 1581682907.000   556564.339  5932615.485 
 1581682908.000   556564.470  5932615.597 
 1581682909.000   556564.734  5932615.712 
 1581682910.000   556564.995  5932616.049 
 1581682911.000   556565.324  5932616.275 
 1581682912.000   556565.651  5932616.613 
 1581682913.000   556565.977  5932617.062 
 1581682914.000   556566.372  5932617.289 
 1581682915.000   556566.701  5932617.516 
 1581682916.000   556567.096  5932617.743 
 1581682917.000   556567.357  5932618.080 
 1581682918.000   556567.684  5932618.417 
 1581682919.000   556568.013  5932618.644 
 1581682920.000   556568.342  5932618.870 
 1581682921.000   556568.603  5932619.207 
 1581682922.000   556568.931  5932619.434 
 1581682923.000   556569.259  5932619.772 
 1581682924.000   556569.587  5932619.998 
 1581682925.000   556569.917  5932620.113 
 1581682926.000   556570.247  5932620.228 
 1581682927.000   556570.576  5932620.455 
 1581682928.000   556570.839  5932620.681 
 1581682929.000   556571.167  5932620.907 
 1581682930.000   556571.496  5932621.133 
 1581682931.000   556571.892  5932621.250 
 1581682932.000   556572.221  5932621.476 
 1581682933.000   556572.482  5932621.813 
 1581682934.000   556572.809  5932622.151 
 1581682935.000   556573.072  5932622.376 
 1581682936.000   556573.399  5932622.714 
 1581682937.000   556573.728  5932622.940 
 1581682938.000   556573.989  5932623.277 
 1581682939.000   556574.317  5932623.504 
 1581682940.000   556574.646  5932623.730 
 1581682941.000   556575.041  5932623.958 
 1581682942.000   556575.370  5932624.184 
 1581682943.000   556575.698  5932624.411 
 1581682944.000   556576.026  5932624.748 
 1581682945.000   556576.354  5932624.975 
 1581682946.000   556576.684  5932625.090 
 1581682947.000   556577.013  5932625.316 
 1581682948.000   556577.342  5932625.543 
 1581682949.000   556577.669  5932625.881 
 1581682950.000   556577.998  5932626.107 
 1581682951.000   556578.260  5932626.333 
 1581682952.000   556578.590  5932626.448 
 1581682953.000   556578.919  5932626.674 
 1581682954.000   556579.248  5932626.901 
 1581682955.000   556579.576  5932627.127 
 1581682956.000   556579.905  5932627.354 
 1581682957.000   556580.303  5932627.359 
 1581682958.000   556580.631  5932627.585 
 1581682959.000   556580.960  5932627.812 
 1581682960.000   556581.289  5932628.038 
 1581682961.000   556581.617  5932628.264 
 1581682962.000   556582.015  5932628.269 
 1581682963.000   556582.345  5932628.384 
 1581682964.000   556582.675  5932628.500 
 1581682965.000   556583.004  5932628.726 
 1581682966.000   556583.400  5932628.842 
 1581682967.000   556583.730  5932628.957 
 1581682968.000   556584.061  5932628.961 
 1581682969.000   556584.457  5932629.077 
 1581682970.000   556584.788  5932629.193 
 1581682971.000   556585.118  5932629.308 
 1581682972.000   556585.514  5932629.424 
 1581682973.000   556585.910  5932629.540 
 1581682974.000   556586.240  5932629.655 
 1581682975.000   556586.570  5932629.770 
 1581682976.000   556586.966  5932629.886 
 1581682977.000   556587.298  5932629.890 
 1581682978.000   556587.629  5932629.894 
 1581682979.000   556588.025  5932630.010 
 1581682980.000   556588.355  5932630.125 
 1581682981.000   556588.620  5932630.129 
 1581682982.000   556588.950  5932630.244 
 1581682983.000   556589.214  5932630.358 
 1581682984.000   556589.477  5932630.584 
 1581682985.000   556589.674  5932630.698 
 1581682986.000   556590.005  5932630.702 
 1581682987.000   556590.404  5932630.595 
 1581682988.000   556590.738  5932630.377 
 1581682989.000   556591.139  5932630.159 
 1581682990.000   556591.540  5932629.830 
 1581682991.000   556591.942  5932629.501 
 1581682992.000   556592.345  5932629.061 
 1581682993.000   556592.614  5932628.730 
 1581682994.000   556592.884  5932628.288 
 1581682995.000   556593.088  5932627.846 
 1581682996.000   556593.359  5932627.404 
 1581682997.000   556593.560  5932627.184 
 1581682998.000   556593.896  5932626.854 
 1581682999.000   556594.295  5932626.747 
 1581683000.000   556594.694  5932626.641 
 1581683001.000   556595.160  5932626.424 
 1581683002.000   556595.692  5932626.319 
 1581683003.000   556596.157  5932626.213 
 1581683004.000   556596.622  5932626.108 
 1581683005.000   556597.090  5932625.780 
 1581683006.000   556597.555  5932625.674 
 1581683007.000   556598.022  5932625.457 
 1581683008.000   556598.354  5932625.350 
 1581683009.000   556598.690  5932625.020 
 1581683010.000   556599.025  5932624.690 
 1581683011.000   556599.493  5932624.362 
 1581683012.000   556599.893  5932624.144 
 1581683013.000   556600.295  5932623.815 
 1581683014.000   556600.695  5932623.598 
 1581683015.000   556601.030  5932623.268 
 1581683016.000   556601.431  5932623.050 
 1581683017.000   556601.832  5932622.721 
 1581683018.000   556602.233  5932622.503 
 1581683019.000   556602.567  5932622.285 
 1581683020.000   556602.902  5932621.955 
 1581683021.000   556603.237  5932621.625 
 1581683022.000   556603.571  5932621.407 
 1581683023.000   556603.970  5932621.300 
 1581683024.000   556604.371  5932621.083 
 1581683025.000   556604.771  5932620.865 
 1581683026.000   556605.171  5932620.647 
 1581683027.000   556605.571  5932620.429 
 1581683028.000   556605.972  5932620.212 
 1581683029.000   556606.372  5932619.994 
 1581683030.000   556606.838  5932619.777 
 1581683031.000   556607.239  5932619.559 
 1581683032.000   556607.707  5932619.231 
 1581683033.000   556608.176  5932618.792 
 1581683034.000   556608.642  5932618.575 
 1581683035.000   556609.044  5932618.246 
 1581683036.000   556609.511  5932618.029 
 1581683037.000   556609.912  5932617.700 
 1581683038.000   556610.380  5932617.372 
 1581683039.000   556610.580  5932617.263 
 1581683040.000   556610.782  5932617.043 
 1581683041.000   556610.983  5932616.823 
 1581683042.000   556611.117  5932616.713 
 1581683043.000   556611.183  5932616.714 
 1581683044.000   556611.250  5932616.714 
 1581683045.000   556611.316  5932616.715 
 1581683046.000   556611.516  5932616.606 
 1581683047.000   556611.782  5932616.498 
 1581683048.000   556612.116  5932616.280 
 1581683049.000   556612.384  5932616.060 
 1581683050.000   556612.717  5932615.953 
 1581683051.000   556612.849  5932615.955 
 1581683052.000   556612.983  5932615.845 
 1581683053.000   556612.985  5932615.734 
 1581683054.000   556613.118  5932615.624 
 1581683055.000   556613.384  5932615.627 
 1581683056.000   556613.718  5932615.409 
 1581683057.000   556613.918  5932615.300 
 1581683058.000   556614.052  5932615.190 
 1581683059.000   556614.185  5932615.081 
 1581683060.000   556614.253  5932614.970 
 1581683061.000   556614.321  5932614.860 
 1581683062.000   556614.321  5932614.860 
 1581683063.000   556614.254  5932614.859 
 1581683064.000   556614.120  5932614.969 
 1581683065.000   556614.252  5932615.081 
 1581683066.000   556614.319  5932614.971 
 1581683067.000   556614.518  5932614.973 
 1581683068.000   556614.720  5932614.753 
 1581683069.000   556615.054  5932614.535 
 1581683070.000   556615.389  5932614.205 
 1581683071.000   556615.723  5932613.986 
 1581683072.000   556615.923  5932613.878 
 1581683073.000   556616.191  5932613.658 
 1581683074.000   556616.325  5932613.549 
 1581683075.000   556616.594  5932613.218 
 1581683076.000   556616.794  5932613.109 
 1581683077.000   556617.060  5932613.001 
 1581683078.000   556617.260  5932612.892 
 1581683079.000   556617.396  5932612.671 
 1581683080.000   556617.462  5932612.672 
 1581683081.000   556617.262  5932612.781 
 1581683082.000   556617.064  5932612.667 
 1581683083.000   556617.066  5932612.556 
 1581683084.000   556616.866  5932612.665 
 1581683085.000   556616.599  5932612.773 
 1581683086.000   556616.467  5932612.771 
 1581683087.000   556616.333  5932612.881 
 1581683088.000   556616.331  5932612.992 
 1581683089.000   556616.464  5932612.994 
 1581683090.000   556616.461  5932613.216 
 1581683091.000   556616.459  5932613.439 
 1581683092.000   556616.258  5932613.548 
 1581683093.000   556616.191  5932613.658 
 1581683094.000   556616.188  5932613.881 
 1581683095.000   556616.185  5932614.103 
 1581683096.000   556616.253  5932613.993 
 1581683097.000   556616.185  5932614.103 
 1581683098.000   556616.052  5932614.213 
 1581683099.000   556616.052  5932614.213 
 1581683100.000   556616.118  5932614.214 
 1581683101.000   556615.985  5932614.212 
 1581683102.000   556615.918  5932614.323 
 1581683103.000   556615.915  5932614.545 
 1581683104.000   556616.046  5932614.658 
 1581683105.000   556616.111  5932614.770 
 1581683106.000   556616.110  5932614.881 
 1581683107.000   556616.177  5932614.771 
 1581683108.000   556616.113  5932614.659 
 1581683109.000   556616.245  5932614.660 
 1581683110.000   556616.444  5932614.663 
 1581683111.000   556616.576  5932614.664 
 1581683112.000   556616.510  5932614.663 
 1581683113.000   556616.445  5932614.551 
 1581683114.000   556616.510  5932614.663 
 1581683115.000   556616.773  5932614.889 
 1581683116.000   556616.708  5932614.777 
 1581683117.000   556616.576  5932614.664 
 1581683118.000   556616.578  5932614.553 
 1581683119.000   556616.513  5932614.441 
 1581683120.000   556616.448  5932614.329 
 1581683121.000   556616.383  5932614.217 
 1581683122.000   556616.317  5932614.216 
 1581683123.000   556616.252  5932614.104 
 1581683124.000   556616.252  5932614.104 
 1581683125.000   556616.185  5932614.103 
 1581683126.000   556616.119  5932614.102 
 1581683127.000   556616.053  5932614.102 
 1581683128.000   556615.988  5932613.990 
 1581683129.000   556615.855  5932613.988 
 1581683130.000   556615.791  5932613.876 
 1581683131.000   556615.724  5932613.875 
 1581683132.000   556615.593  5932613.762 
 1581683133.000   556615.527  5932613.762 
 1581683134.000   556615.461  5932613.761 
