Velocity without noise x,Velocity without noise y,Velocity with noise z,Velocity with noise y,Velocity with noise z,global time
0.0,0.0,0.0,0.11779976931935643,0.3453232834151803,0.3820787404634542,68.44
0.0,0.0,0.0,0.37733684709020376,0.14052119398770352,0.3620558845860975,68.45
0.0,0.0,0.0,0.007985092360933114,-0.06847256051833236,0.07820095162276645,68.46
0.0,0.0,0.0,-0.1899234990163562,0.12126515430618148,-0.07168013052367853,68.47
0.0,0.0,0.0,0.2496606233877069,0.029778336440178677,0.06246581706659672,68.48
0.0,0.0,0.0,-0.012010035596680407,-0.09802555174432603,-0.11600287088691093,68.49
0.0,0.0,0.0,0.12305188309828413,0.15160625080373322,0.0322426414913664,68.5
0.0,0.0,0.0,-0.24167802443312025,-0.20437321323834717,0.12014055712631613,68.51
0.0,0.0,0.0,-0.23458627921028016,-0.034338902832639094,-0.05533262676353512,68.52
0.0,0.0,0.0,-0.2837710943775729,-0.1099992974153919,0.061174225091151606,68.53
0.0,0.0,0.0,-0.11517500166896724,-0.07560776774876787,-0.08227356690438957,68.54
0.0,0.0,0.0,0.09364432282170265,-0.348132842319709,0.5404797903744746,68.55
0.0,0.0,0.0,-0.2898493630780259,-0.06867711155823003,0.19622420937100668,68.56
0.0,0.0,0.0,-0.130397945607924,0.33871011618488683,0.12574156528271518,68.57
0.0,0.0,0.0,0.3174434900093736,0.24721705166833866,0.2880148006898143,68.58
0.0,0.0,0.0,0.11021787989670616,0.3956346247304062,0.016557980390573927,68.59
0.0,0.0,0.0,0.09004337990561512,0.29056674323607706,-0.09813378522240411,68.6
0.0,0.0,0.0,0.1323572349873586,-0.041148683424828164,0.21432569663766904,68.61
0.0,0.0,0.0,0.3917868214611408,0.09287333440209039,0.06445553684033359,68.62
0.0,0.0,0.0,-0.12648178878507002,0.21921609486167887,0.06281829499305001,68.63
0.0,0.0,0.0,0.04501317121787735,-0.09134178515758858,0.03502167066794656,68.64
0.0,0.0,0.0,0.08905939018521077,0.027766142512524246,-0.14893513100131625,68.65
0.0,0.0,0.0,-0.05967196808792235,-0.06677771777412744,-0.3487512498271285,68.66
0.0,0.0,0.0,0.14679953032428789,0.4098864907022307,-0.16982060380549324,68.67
0.0,0.0,0.0,0.14695429198139573,-0.20726177970402368,-0.032817118077749056,68.68
0.0,0.0,0.0,-0.10997709181813947,-0.04334668766484576,-0.03164228761641329,68.69
0.0,0.0,0.0,-0.22027049942253898,0.04358527395926082,-0.3399393711261048,68.7
0.0,0.0,0.0,-0.06054223493947496,-0.04851294182584828,-0.0729052576725149,68.71
0.0,0.0,0.0,0.05395401365218219,-0.04958050554841432,-0.020312582851129884,68.72
0.0,0.0,0.0,-0.08054208520733673,0.014415566166164503,-0.037289326344613835,68.73
0.0,0.0,0.0,0.02837196186463279,-0.04498887415858946,-0.00986052187895844,68.74
0.0,0.0,0.0,0.07965852873502044,0.19463927458537425,0.1759238582340532,68.75
0.0,0.0,0.0,0.16937262285287547,0.1978213193778522,-0.13714934074505641,68.76
0.0,0.0,0.0,0.3518809553265735,-0.10327059340912781,-0.15917393542284985,68.77
0.0,0.0,0.0,0.13360858908173734,0.05302751994508538,0.16114714014168355,68.78
0.0,0.0,0.0,0.14529237456630817,-0.021553079689580156,-0.007313435928706702,68.79
0.0,0.0,0.0,-0.2717196652941273,0.0394192524149002,-0.419334171830837,68.8
0.0,0.0,0.0,-0.0984409376038613,0.16790023158754086,-0.21855029747458282,68.81
0.0,0.0,0.0,-0.1312979642857594,-0.10256008126087308,-0.3706870376744912,68.82
0.0,0.0,0.0,0.19882433228674504,0.05204567687798407,-0.11423879498369947,68.83
0.0,0.0,0.0,-0.29231062612244785,-0.25851268384497056,-0.15931418001850942,68.84
0.0,0.0,0.0,0.0126801345813186,-0.07403029718503065,0.14418908117234372,68.85
0.0,0.0,0.0,0.3019203550382782,0.05477247374169974,0.1583522280196854,68.86
0.0,0.0,0.0,0.2455075054523309,0.13107183011247645,0.14287077488266225,68.87
0.0,0.0,0.0,-0.11508951683033741,0.1808949704330707,-0.17731183037806175,68.88
0.0,0.0,0.0,0.2010475041140802,0.07263791218712705,0.2918562544168016,68.89
0.0,0.0,0.0,-0.34951013633703715,-0.13299001083666262,0.25496062809658054,68.9
0.0,0.0,0.0,-0.09151131933174689,0.14986106577969302,0.1142767477559636,68.91
0.0,0.0,0.0,-0.3005961309361204,0.2526644762404762,-0.11901052181156527,68.92
0.0,0.0,0.0,-0.12015028157575242,-0.24422139659154302,0.04870168509687695,68.93
0.0,0.0,0.0,-0.28498201751750113,0.05574401831417533,-0.3996542483541638,68.94
0.0,0.0,0.0,-0.1073979016725728,0.23481726380137974,-0.03782120338381719,68.95
0.0,0.0,0.0,-0.035433513040935276,0.08671520570517337,-0.052481785625929804,68.96
0.0,0.0,0.0,-0.07336504857398905,-0.07618635361301548,0.03365418986454826,68.97
0.0,0.0,0.0,-0.12123264501436651,-0.2136990171092621,-0.21711804953676728,68.98
0.0,0.0,0.0,0.030774017912296305,-0.1193112191002594,-0.09364969776841045,68.99
0.0,0.0,0.0,0.1943277953551598,0.1939451693370462,0.31825283715007985,69.0
0.0,0.0,0.0,0.1771842093791127,-0.007180914155245867,-0.1267880385446286,69.01
0.0,0.0,0.0,0.0021923743313046135,-0.08580776750967603,0.0912781291993251,69.02
0.0,0.0,0.0,-0.4295193105284848,0.0293481743670023,-0.25502225287491637,69.03
0.0,0.0,0.0,0.009190511171861582,0.20593270332854272,-0.0523424346937511,69.04
0.0,0.0,0.0,-0.05381255782948267,-0.1904317769507409,0.16401510723987692,69.05
0.0,0.0,0.0,0.43689717488147456,0.35773330582880647,0.36399222161379047,69.06
0.0,0.0,0.0,-0.00774220372344735,0.0964515598884005,-0.13546763873331746,69.07
0.0,0.0,0.0,0.026209833794486905,0.1278360559118715,-0.12112793036019742,69.08
0.0,0.0,0.0,-0.09395376173275939,0.43436234058359613,0.04653385446725643,69.09
0.0,0.0,0.0,0.08297743055777909,0.3879274369872345,0.03449588306394034,69.1
0.0,0.0,0.0,0.12851362229440827,0.28298890482225025,0.08256759717505796,69.11
0.0,0.0,0.0,0.061114385024127464,-0.006269980449479766,-0.03925006443737781,69.12
0.0,0.0,0.0,-0.1938092719062272,-0.16550079775018078,0.23277385145164575,69.13
0.0,0.0,0.0,-0.23649540401428415,0.08436281742631023,0.10034059634668845,69.14
0.0,0.0,0.0,-0.34157579555909207,-0.23945935087764192,0.004659587638924728,69.15
0.0,0.0,0.0,-0.19698435588055885,-0.14764254408434,0.23762399512032317,69.16
0.0,0.0,0.0,-0.17972070561295028,-0.0160186084004899,0.22024413773033602,69.17
0.0,0.0,0.0,0.1925440238225401,-0.09949227812147805,0.16746225897502576,69.18
0.0,0.0,0.0,0.10806708727079486,0.036718650146664054,-0.1938530854728533,69.19
0.0,0.0,0.0,0.15145595415960458,-0.051956801680807435,-0.05467600049793825,69.2
0.0,0.0,0.0,0.17913905928860036,-0.03761806986232074,-0.14357025717343044,69.21
0.0,0.0,0.0,0.1661384614508097,-0.04582549585323425,0.31867586614332144,69.22
0.0,0.0,0.0,0.1592960336715894,-0.0269868595124314,0.2622850098080657,69.23
0.0,0.0,0.0,-0.2304025029674676,0.23143631220970315,0.13664525990413198,69.24
0.0,0.0,0.0,0.018692873975224702,-0.004984887556065999,-0.11837676953682118,69.25
0.0,0.0,0.0,0.048402275109856285,-0.049369453676074794,-0.05093763666901577,69.26
0.0,0.0,0.0,-0.39506465331791174,-0.2541944210497353,-0.1733939740184784,69.27
0.0,0.0,0.0,-0.20231490140326713,-0.057763846431991665,-0.2063861229911637,69.28
0.0,0.0,0.0,-0.2895383416485497,-0.1646073512370268,0.16597128730266064,69.29
0.0,0.0,0.0,0.3444788675756346,0.1348588700341756,0.03774217586859904,69.3
0.0,0.0,0.0,0.18940810866410107,0.26394728963917585,-0.3966173154461041,69.31
0.0,0.0,0.0,0.04990384545067903,-0.13057595294384416,0.04717353612603706,69.32
0.0,0.0,0.0,-0.025156736901659822,-0.028400965658819312,-0.07530355032780617,69.33
0.0,0.0,0.0,-0.07641549152010778,0.08682302524862975,0.17607533102484438,69.34
0.0,0.0,0.0,-0.16194373141550802,0.07466495168944645,-0.24604237540385837,69.35
0.0,0.0,0.0,-0.04987120248133089,-0.039007465118424824,0.3055543851824611,69.36
0.0,0.0,0.0,0.37074090758417316,0.0272274512859706,-0.20066182221559437,69.37
0.0,0.0,0.0,-0.25614275858203533,-0.0249338876164997,0.2009439065728655,69.38
0.0,0.0,0.0,0.0026394807015431843,0.06558511206189425,-0.15558128748840896,69.39
0.0,0.0,0.0,-0.13356653902144733,-0.027223100703526848,0.2964956592269818,69.4
0.0,0.0,0.0,0.020702342613072834,0.05228984781679265,-0.2098961291029182,69.41
0.0,0.0,0.0,0.042922425616756535,-0.030383799076787073,0.05267822904226599,69.42
0.0,0.0,0.0,0.34109627496901657,0.07634146863214603,0.021079544056444726,69.43
0.0,0.0,0.0,-0.21156975070507103,0.19771977910246313,0.20872704600067676,69.44
0.0,0.0,0.0,-0.0729183045626132,-0.13022997229769187,-0.12803752311893232,69.45
0.0,0.0,0.0,0.4861001441739139,0.025746565248668696,0.11415137399145339,69.46
0.0,0.0,0.0,-0.458548929359897,0.013609476018399083,0.17140393413418306,69.47
0.0,0.0,0.0,0.043653921663115575,0.0006662934912633009,0.13345283000802102,69.48
0.0,0.0,0.0,0.19567551934555794,0.0020948954756456716,0.07091558259592877,69.49
0.0,0.0,0.0,-0.3295110349103693,-0.14290565409257405,0.5119997047798847,69.5
0.0,0.0,0.0,-0.11519264601704121,-0.14444634769142553,-0.1997040752659075,69.51
0.0,0.0,0.0,0.08647892726362455,-0.18258185733544963,0.1818481994442081,69.52
0.0,0.0,0.0,-0.2444604634639958,-0.1707171178729273,-0.15745347982677105,69.53
0.0,0.0,0.0,-0.20915980827304345,-0.34130919644803764,0.3428374609341532,69.54
0.0,0.0,0.0,0.10360537827950918,-0.24381324760834888,0.05092724818007702,69.55
0.0,0.0,0.0,-0.0782093837276319,0.44491377357240297,0.2574144973710355,69.56
0.0,0.0,0.0,0.1613918679242592,-0.2610918720419041,0.036569161616690764,69.57
0.0,0.0,0.0,0.7350684464769541,-0.007518520725776315,-0.11609672861701806,69.58
0.0,0.0,0.0,-0.03377543046672109,0.37380268783580817,-0.36499861828377106,69.59
0.0,0.0,0.0,0.44188139340059157,0.18097153118465104,-0.13530680000981546,69.6
0.0,0.0,0.0,-0.009159099530844619,-0.09389153251092183,0.16855569186686337,69.61
0.0,0.0,0.0,0.33896228037626597,-0.02974576666494764,-0.15523082303133154,69.62
0.0,0.0,0.0,0.032794136945161104,0.07411414946586155,-0.04087869400080589,69.63
0.0,0.0,0.0,0.08335572738780242,-0.028132626088639135,0.3667850814994661,69.64
0.0,0.0,0.0,0.2583560211871836,0.08123875104811723,0.3321940886617738,69.65
0.0,0.0,0.0,-0.061916865734324346,-0.08046567403116299,-0.14384478028609837,69.66
0.0,0.0,0.0,0.41303190008456037,0.172554637506429,-0.09838281247592162,69.67
0.0,0.0,0.0,0.09297444886826825,-0.17653416218226348,-0.006184670534730113,69.68
0.0,0.0,0.0,-0.4010887130398862,-0.3392228852271575,0.13466255046760414,69.69
0.0,0.0,0.0,0.15411734165449736,-0.11666093816042516,-0.19310685137421343,69.7
0.0,0.0,0.0,-0.1541211643383491,0.34896145856939786,0.4256069529225946,69.71
0.0,0.0,0.0,0.0336521753862526,0.06261306330934442,0.01996798262346916,69.72
0.0,0.0,0.0,-0.06263590319526414,-0.15774691575779243,0.018028996659454986,69.73
0.0,0.0,0.0,0.13209389040459124,0.17920849437396227,0.007688614995631529,69.74
0.0,0.0,0.0,0.07779906488835583,0.10799928749499087,-0.14960649211594873,69.75
0.0,0.0,0.0,0.022937145421114316,0.13263413068786295,-0.10830393783715644,69.76
0.0,0.0,0.0,0.14151138918450232,0.07082275739844182,-0.09440272119887108,69.77
0.0,0.0,0.0,0.020409805553131193,-0.2299970144967417,0.1346862594478642,69.78
0.0,0.0,0.0,0.25665697479792576,-0.08892996679994931,0.22519755036989586,69.79
0.0,0.0,0.0,-0.10565405767850602,-0.08449067647452323,-0.34112253578334417,69.8
0.0,0.0,0.0,0.1925868378605414,-0.09219250627692148,0.28088733179624925,69.81
0.0,0.0,0.0,0.3866244474227502,0.37709293878461153,0.029213369470656916,69.82
0.0,0.0,0.0,-0.09944781968988256,-0.13128535342897238,0.16497138071874135,69.83
0.0,0.0,0.0,0.005736214269330561,-0.058037490212837585,0.127137165091026,69.84
0.0,0.0,0.0,-0.3656857081991226,-0.03676537627217954,-0.3939192540963407,69.85
0.0,0.0,0.0,0.509271810135269,-0.039554036945128,-0.2953281107672039,69.86
0.0,0.0,0.0,-0.198505169765481,-0.11883813809524378,0.10524667723187185,69.87
0.0,0.0,0.0,-0.34496431524447085,0.01648081799606793,0.23981183669416983,69.88
0.0,0.0,0.0,0.26325135864820653,-0.09129572386667456,-0.14935941645595194,69.89
0.0,0.0,0.0,0.008953400871716118,-0.1516139195519169,0.17437888502792687,69.9
0.0,0.0,0.0,-0.1623213324195072,-0.13447564016011412,-0.030722224493145208,69.91
0.0,0.0,0.0,0.09971403218709463,-0.16027544170924612,0.03425821666424102,69.92
0.0,0.0,0.0,0.05635146758085842,-0.10272333350298674,0.19849156148888247,69.93
0.0,0.0,0.0,-0.07399345231529993,-0.1188398387122211,-0.026586278002787723,69.94
0.0,0.0,0.0,-0.4164655140021564,0.11621891704079118,-0.12354198898072205,69.95
0.0,0.0,0.0,-0.00485609319717149,-0.11367073290915762,-0.08512596469865888,69.96
0.0,0.0,0.0,0.4010947275492379,-0.3092059848537121,-0.04788497797322945,69.97
0.0,0.0,0.0,-0.04053735255412927,-0.04527521215815916,0.14140441740926096,69.98
0.0,0.0,0.0,-0.14501560972430186,0.05048558976071041,-0.16009288775647007,69.99
0.0,0.0,0.0,0.034130373419833826,-0.24095240507055002,-0.4209921615853353,70.0
0.0,0.0,0.0,0.05427000073712349,0.11164681911009217,0.2529986913967791,70.01
0.0,0.0,0.0,0.0007340695335035167,0.18409744175047224,-0.15500097024763793,70.02
0.0,0.0,0.0,-0.16552127156037505,-0.06399596780724663,0.10506718359700418,70.03
0.0,0.0,0.0,-0.1938844727249677,0.15460285683646657,-0.0351047878468762,70.04
0.0,0.0,0.0,-0.04459164200889412,-0.09343221845529626,0.23427298656380435,70.05
0.0,0.0,0.0,-0.024053553158394907,0.24058333923863293,-0.42297145404952013,70.06
0.0,0.0,0.0,-0.029825663154569543,-0.12388286908432133,-0.058970702350945925,70.07
0.0,0.0,0.0,-0.19662276280946245,-0.2666793268930816,-0.14914860443639,70.08
0.0,0.0,0.0,0.21386246649962795,0.20072788519505244,0.5819431297876915,70.09
0.0,0.0,0.0,0.48387200229123534,-0.06226769938879754,-0.3150416334084252,70.1
0.0,0.0,0.0,-0.09847812960472081,-0.06982181839211211,-0.465149398752325,70.11
0.0,0.0,0.0,0.35000890076854874,0.032111764556098064,0.1789202307815827,70.12
0.0,0.0,0.0,-0.34746083774685177,0.17930467295234853,0.08289625512368831,70.13
0.0,0.0,0.0,-0.1457757887628813,0.23962983572135632,0.05953051981173338,70.14
0.0,0.0,0.0,-0.375882683888903,0.13107735176135982,-0.10995588356308726,70.15
0.0,0.0,0.0,-0.14049195892672786,-0.14517563156289667,-0.13255710401145235,70.16
0.0,0.0,0.0,-0.13053892829894417,0.2647538927645171,-0.09409221607991565,70.17
0.0,0.0,0.0,-0.14899757296049454,-0.000649107515058965,-0.14519903847363644,70.18
0.0,0.0,0.0,-0.21681724008725256,0.18578037731422667,-0.010375559300510437,70.19
0.0,0.0,0.0,-0.205848622644885,0.044912044109184084,0.17171148343423298,70.2
0.0,0.0,0.0,-0.057749390858047506,0.07961795638909434,-0.015690817743004924,70.21
0.0,0.0,0.0,0.04661722932318393,-0.011929500414235737,-0.13818809718415756,70.22
0.0,0.0,0.0,0.012225246277883527,-0.2842938458368124,0.2666951129070153,70.23
0.0,0.0,0.0,-0.003959192422820075,-0.27007217909641323,0.03216632397571571,70.24
0.0,0.0,0.0,-0.10951967486940589,-0.003687043384806952,-0.1744221631447901,70.25
0.0,0.0,0.0,-0.08188350895869456,-0.37408104717513735,-0.26348011341501687,70.26
0.0,0.0,0.0,0.1229152616128755,0.18769206361264354,0.401416252469888,70.27
0.0,0.0,0.0,-0.05009679673865344,0.4730338538967083,-0.17582967786360307,70.28
0.0,0.0,0.0,0.24445082796541887,-0.1039699853020663,-0.19777896135805417,70.29
0.0,0.0,0.0,0.22174923230076266,0.052700440614359426,-0.003426452305328416,70.3
0.0,0.0,0.0,-0.3581800861181987,0.2631138315218179,-0.05371409554112148,70.31
0.0,0.0,0.0,-0.11261037916740793,-0.02511569555962441,-0.12641571367196955,70.32
0.0,0.0,0.0,-0.018850004562518275,0.0954309189614867,0.42393896242671386,70.33
0.0,0.0,0.0,-0.3009056031091917,-0.4724141458216667,0.033610106823519,70.34
0.0,0.0,0.0,0.2819868794080302,-0.004582069848542704,0.30648386985070125,70.35
0.0,0.0,0.0,0.013119662387226989,0.35332853624540744,0.06139481969168911,70.36
0.0,0.0,0.0,0.18441767833328893,0.06103914255488563,-0.10068597623872122,70.37
0.0,0.0,0.0,-0.033290177968822436,0.21859097735826194,0.15767599970024826,70.38
0.0,0.0,0.0,0.22056274981180699,-0.055800050943143546,0.42820074770118305,70.39
0.0,0.0,0.0,-0.014608538410232309,0.10280364066007029,-0.1524115327797883,70.4
0.0,0.0,0.0,0.3387021554199825,0.22876977750518357,-0.3579480954582024,70.41
0.0,0.0,0.0,0.23908551278418463,0.20004654443883518,0.2614770820233231,70.42
0.0,0.0,0.0,0.4720928601265425,0.1464204770087517,-0.1986205106858218,70.43
0.0,0.0,0.0,-0.05495331825781589,-0.15717941135221822,0.03753003525229546,70.44
0.0,0.0,0.0,-0.016767716006453815,-0.05706572370801077,0.21950922252943977,70.45
0.0,0.0,0.0,-0.12860305505870495,-0.19917552040886774,-0.23358811543106073,70.46
0.0,0.0,0.0,0.10646028371483425,0.2338515520624966,-0.018009635875732462,70.47
0.0,0.0,0.0,0.15259029363658394,0.4077270533034623,0.30596586939333686,70.48
0.0,0.0,0.0,0.12550351017667286,-0.26299958859438194,0.0432931048928685,70.49
0.0,0.0,0.0,0.2541212711966209,0.37072918290774537,0.3206936943233106,70.5
0.0,0.0,0.0,-0.37828521751486566,0.18476964980257124,-0.2246490340594558,70.51
0.0,0.0,0.0,0.1680849582289804,0.05201814197043036,0.35750646539723446,70.52
0.0,0.0,0.0,-0.30814035112659965,0.19191121744812,-0.19406721069637978,70.53
0.0,0.0,0.0,0.05103015223189951,-0.08622783979851394,0.14237210408161569,70.54
0.0,0.0,0.0,0.4059409378185792,-0.13730001594327954,0.2514227009614293,70.55
0.0,0.0,0.0,-0.3974922817668255,-0.10112971521272013,-0.13707808435810998,70.56
0.0,0.0,0.0,-0.17316988218405022,0.1558634478250092,0.010491132078504961,70.57
0.0,0.0,0.0,0.19546459595524016,-0.21221560017214572,0.08522941475778137,70.58
0.0,0.0,0.0,-0.07076437704924964,0.12450394359354465,-0.1886754648895067,70.59
0.0,0.0,0.0,-0.1216915505009118,-0.014357798646946772,0.4113452536965813,70.6
0.0,0.0,0.0,-0.07483194325270771,0.21520793638511912,-0.22640813880173796,70.61
0.0,0.0,0.0,-0.28334956905118397,-0.49580477154288927,0.06245824603031841,70.62
0.0,0.0,0.0,0.14026955522892592,-0.2819345545881118,0.03850838140344073,70.63
0.0,0.0,0.0,-0.34537820560468757,-0.09332073364706618,0.09977082958086701,70.64
0.0,0.0,0.0,0.0002780642542359232,-0.07984548782199535,0.12653771284558832,70.65
0.0,0.0,0.0,0.14024566941858777,-0.06976796147632632,-0.04582303972204489,70.66
0.0,0.0,0.0,0.021533871222623038,-0.026836801302773734,-0.06281657514111988,70.67
0.0,0.0,0.0,-0.18476255981500203,-0.03306794888354038,0.3282853015186862,70.68
0.0,0.0,0.0,-0.1378074234679386,-0.12427757470367816,-0.025991832244173327,70.69
0.0,0.0,0.0,0.21095217062527302,-0.1563583898824492,0.1102176531309947,70.7
0.0,0.0,0.0,0.19043178723287912,-0.5765099267723035,0.37570187248918463,70.71
0.0,0.0,0.0,0.16632676886311187,0.307922221569095,0.0346825161144876,70.72
0.0,0.0,0.0,-0.02763372366971823,0.08280835485457005,0.09486372266218782,70.73
0.0,0.0,0.0,0.19552917223339975,-0.1480426878394122,-0.33403663287788093,70.74
0.0,0.0,0.0,-0.1039603306306196,0.11400145453145616,0.297679393642364,70.75
0.0,0.0,0.0,-0.032249826723505376,0.010526093277756686,-0.07533442596212152,70.76
0.0,0.0,0.0,-0.0005702148281320858,0.10008636548732885,-0.2085583235925857,70.77
0.0,0.0,0.0,0.14731506879906728,-0.01973902344369397,-0.10493300272302955,70.78
0.0,0.0,0.0,-0.037359531216031854,-0.18898610375262231,0.07038028724195203,70.79
0.0,0.0,0.0,0.0695364732234462,0.1618841851881934,0.2867617644521295,70.8
0.0,0.0,0.0,-0.20509364288310522,-0.05662172598881296,0.22656924947669524,70.81
0.0,0.0,0.0,-0.2737859582675309,-0.02455599309751842,0.20522717333803442,70.82
0.0,0.0,0.0,0.3544904314534484,0.25797578392409787,0.043868686221501856,70.83
0.0,0.0,0.0,0.23277383673382257,0.12997974384899266,-0.40065695037566273,70.84
0.0,0.0,0.0,-0.007938483634162432,0.03729670026602253,-0.07925580884009109,70.85
0.0,0.0,0.0,-0.04096442741193109,-0.11932083860331076,0.060391429406643285,70.86
0.0,0.0,0.0,0.16530428325127375,0.0014273230552343573,0.524249578167201,70.87
0.0,0.0,0.0,0.14300644128626117,-0.18245913857892976,-0.07669645286468882,70.88
0.0,0.0,0.0,-0.16300040299332658,0.024829099659249138,-0.051023071711786674,70.89
0.0,0.0,0.0,0.3026085841802528,-0.16459002711339693,-0.06957684959569516,70.9
0.0,0.0,0.0,0.0315416965373235,0.061666341896214116,-0.20483376092822483,70.91
0.0,0.0,0.0,0.21449075558253297,-0.04033819129677456,0.16928279223961584,70.92
0.0,0.0,0.0,-0.0892089193417361,-0.03702419912593304,-0.09316118554729175,70.93
0.0,0.0,0.0,-0.1103944774402663,0.0736907757350186,0.2277505150686308,70.94
0.0,0.0,0.0,0.11874973487947474,-0.4085153589309415,-0.11601925132309215,70.95
0.0,0.0,0.0,0.12369868199412169,-0.49409856321168477,0.45776594898593426,70.96
0.0,0.0,0.0,-0.09555183013644829,0.11940760815278283,-0.11819222872125786,70.97
0.0,0.0,0.0,-0.01462264055353199,0.46720470758574584,0.0259212518242555,70.98
0.0,0.0,0.0,-0.1623828973891269,0.43943468125345836,0.15124544893275405,70.99
0.0,0.0,0.0,0.016884788302572486,-0.1546442819395777,0.07570582756296587,71.0
0.0,0.0,0.0,-0.042566513190233024,-0.12675551411828354,-0.06431941095429515,71.01
0.0,0.0,0.0,-0.17989077726530237,0.2542560282259183,0.2202047646972315,71.02
0.0,0.0,0.0,-0.028706006776139326,-0.042511595094691025,0.007605715827653093,71.03
0.0,0.0,0.0,-0.40136017302164206,0.1691373034551333,-0.2854533408860298,71.04
0.0,0.0,0.0,-0.038915794003796904,0.08400489873753728,0.1083228309298474,71.05
0.0,0.0,0.0,0.3344481851296175,-0.2739033257638224,0.2897762828141636,71.06
0.0,0.0,0.0,-0.322603468501616,0.03762054899141489,-0.14865083039248062,71.07
0.0,0.0,0.0,-0.1745902223207879,0.2772753903681529,-0.17538247908489557,71.08
0.0,0.0,0.0,-0.09442765783811692,0.1943555619056868,-0.13540680982900305,71.09
0.0,0.0,0.0,-0.07256366703117417,0.39947127027466633,-0.06931621845007471,71.1
0.0,0.0,0.0,-0.022283719005299768,-0.07986180155208354,-0.10985355739108485,71.11
0.0,0.0,0.0,0.38852186801899014,-0.0563765134861987,0.09902120915507179,71.12
0.0,0.0,0.0,-0.41954155225096923,0.10730947037626118,0.09705156003755161,71.13
0.0,0.0,0.0,0.1097401285787124,-0.0369146644445188,0.22317532762356615,71.14
0.0,0.0,0.0,-0.23312618765700932,-0.2933061369067479,0.12164866842781429,71.15
0.0,0.0,0.0,0.13655364950923649,0.03034920155242596,-0.22160728301018479,71.16
0.0,0.0,0.0,0.13016495013935575,-0.1073958343778611,0.09227120792284138,71.17
0.0,0.0,0.0,-0.1700217656761922,0.38643397506349103,-0.26383430609700587,71.18
0.0,0.0,0.0,0.1460343417494145,0.07742480691763876,0.2196447697302583,71.19
0.0,0.0,0.0,-0.38036539267507313,0.24491409767752192,-0.01184225420258775,71.2
0.0,0.0,0.0,-0.025728700973226427,-0.21421270616630494,-0.0885009631158345,71.21
0.0,0.0,0.0,0.003553211745737266,0.34558583123762887,0.08104782233329443,71.22
0.0,0.0,0.0,0.22445872711039058,-0.07469435789156055,0.10940989709074794,71.23
0.0,0.0,0.0,0.11922636488810297,0.4538785949976003,0.12449337455058847,71.24
0.0,0.0,0.0,-0.37429417874144516,-0.0030220795182001638,0.03873771024773623,71.25
0.0,0.0,0.0,0.006744268553446862,-0.4528039944419501,0.3081620562847218,71.26
0.0,0.0,0.0,-0.004751736287623181,-0.1865687560811251,-0.17435574028692188,71.27
0.0,0.0,0.0,-0.16229173806181546,0.047504376215952056,-0.10285268652941681,71.28
0.0,0.0,0.0,-0.3447136959783743,-0.053664448266734666,0.036851971036033396,71.29
0.0,0.0,0.0,0.08256200681980795,-0.08325569703052259,-0.04662479432731249,71.3
0.0,0.0,0.0,-0.4170905115006261,-0.10767525829128621,-0.16448895513325879,71.31
0.0,0.0,0.0,0.097664884555755,-0.056574317706492766,-0.010463697180342624,71.32
0.0,0.0,0.0,0.4574430404401971,0.20499338676269332,0.05799938693275998,71.33
0.0,0.0,0.0,-0.27043343765842376,-0.23520186976868046,0.11101318825444194,71.34
0.0,0.0,0.0,0.036298706257681806,0.004809186528653412,-0.14442204918689425,71.35
0.0,0.0,0.0,-0.13314474306007038,0.0771677020414655,-0.17010274584003365,71.36
0.0,0.0,0.0,0.011852796617106259,-0.07815153504661372,-0.1881297407231182,71.37
0.0,0.0,0.0,0.0781018609623065,-0.3225912831423934,-0.055422659626578136,71.38
0.0,0.0,0.0,-0.08592868414688148,-0.34553475462301664,0.17973263879322318,71.39
0.0,0.0,0.0,-0.03372829327473522,-0.058935388228062095,0.1875253216701372,71.4
0.0,0.0,0.0,0.20370330859194766,-0.3458439853510149,0.1585669349772558,71.41
0.0,0.0,0.0,-0.3778747554441452,-0.14807221454394448,0.020826203191017453,71.42
0.0,0.0,0.0,0.2222296491121273,0.0436281629726943,-0.3186536218683784,71.43
0.0,0.0,0.0,-0.06545720000297722,-0.4222111027135035,-0.10262287520082079,71.44
0.0,0.0,0.0,0.04108619913366557,-0.07692066162671551,0.020473085716496357,71.45
0.0,0.0,0.0,-0.08912352945240343,-0.3105899986382567,-0.2829312175412945,71.46
0.0,0.0,0.0,0.13615924405971966,-0.2593156965834842,0.02764204817053649,71.47
0.0,0.0,0.0,0.10457839708204877,0.06286581401529419,0.02592766473932623,71.48
0.0,0.0,0.0,-0.2528998946918671,-0.01335870760930946,0.0127320148327478,71.49
0.0,0.0,0.0,0.05014876901060766,0.17197803708784581,0.20823850421414716,71.5
0.0,0.0,0.0,-0.04278834052015391,0.006672435854767453,-0.21804338451519284,71.51
0.0,0.0,0.0,-0.34190742664327917,-0.11070458130098466,-0.21121029261681487,71.52
0.0,0.0,0.0,-0.08583296852179528,0.24510825429945216,-0.15630169539765418,71.53
0.0,0.0,0.0,0.04800344495831897,0.17272701717090783,0.013916058456262662,71.54
0.0,0.0,0.0,-0.0347395102157178,0.232847159813175,-0.04100769762471289,71.55
0.0,0.0,0.0,0.04729382557591433,-0.06786130885147383,0.3863387019815864,71.56
