Velocity without noise x,Velocity without noise y,Velocity without noise z,Velocity with noise x,Velocity with noise y,Velocity with noise z,global time
0.2,0.0,0.0,0.3253966550820381,0.07395159488055347,0.2637800975381399,6.39
0.2,0.0,0.0,0.13097663515070035,0.21372605512897988,0.06325804205833331,6.4
0.2,0.0,0.0,0.16476935971737852,-0.1777840606768028,-0.14126367167805556,6.41
0.2,0.0,0.0,0.17439948307928685,0.28547100156059857,-0.07064711113116477,6.42
0.2,0.0,0.0,0.04636446193695476,0.2426237642005989,-0.24827362339536735,6.43
0.2,0.0,0.0,-0.05893727768932061,0.09603123741567765,-0.10029684452429118,6.44
0.2,0.0,0.0,-0.10840521145063309,0.3210049625712754,0.08970382212336454,6.45
0.2,0.0,0.0,0.14569907835204188,0.2001191071018894,0.047493046590218954,6.46
0.2,0.0,0.0,0.2410826248762148,0.34944826021288766,-0.18196258761937917,6.47
0.2,0.0,0.0,0.06993287401040879,-0.38856773230752667,0.20439720056779845,6.48
0.2,0.0,0.0,0.4636878672464628,-0.0246171016759599,0.07313915250064017,6.49
0.2,0.0,0.0,0.4786782627483366,-0.08819277267902523,0.04302486563554077,6.5
0.2,0.0,0.0,-0.00577791636265107,0.1927545372620631,-0.15462999954934695,6.51
0.2,0.0,0.0,0.28083722533638567,-0.06815980534017732,0.142934543320063,6.52
0.2,0.0,0.0,0.6096562052048562,-0.05850044333930302,-0.0025489572013103617,6.53
0.2,0.0,0.0,0.3817425351535908,-0.3518082158848216,0.1778092823369406,6.54
0.2,0.0,0.0,0.23385475652753718,0.07248017257946344,0.45573138150627135,6.55
0.2,0.0,0.0,-0.024252220377608907,-0.01674144874926618,-0.1537204732820947,6.56
0.2,0.0,0.0,0.29873877946411465,-0.310656518927499,-0.0019204097281302645,6.57
0.2,0.0,0.0,0.1635826453115467,-0.009941345762340532,0.09938212944734678,6.58
0.2,0.0,0.0,0.1338240003993567,-0.14277222477728532,0.2128375699610585,6.59
0.2,0.0,0.0,0.2302559581971861,0.21770811433192577,0.013391518795427524,6.6
0.2,0.0,0.0,0.08964340683135744,0.351300912432721,0.07395598837220112,6.61
0.2,0.0,0.0,0.01929151001953791,0.06818812356855658,0.1327474683384535,6.62
0.2,0.0,0.0,0.25453803070456643,0.30425942389700483,-0.0716648679445294,6.63
0.2,0.0,0.0,0.1338217945541581,0.07506872868390774,0.3023272746667649,6.64
0.2,0.0,0.0,0.355908650486187,-0.03424190905866049,0.2393159208018085,6.65
0.2,0.0,0.0,0.3896218842158141,-0.14582743598244816,0.07059869421883024,6.66
0.2,0.0,0.0,0.2297968764972247,-0.11432816071415255,0.20927593323031948,6.67
0.2,0.0,0.0,0.6289580397879473,-0.24756634334287095,0.03738056706078551,6.68
0.2,0.0,0.0,0.08231957736311063,-0.06911884220587232,-0.3162322862793235,6.69
0.2,0.0,0.0,0.3172735305944344,-0.3945082763423352,0.004589302369527454,6.7
0.2,0.0,0.0,0.251288211245097,-0.10250626834381711,-0.04306302212615076,6.71
0.2,0.0,0.0,0.31734798873786235,0.04079308317346714,-0.15867640360415428,6.72
0.2,0.0,0.0,0.10912802720976303,-0.12093470360574626,0.25234070268783587,6.73
0.2,0.0,0.0,0.32579369276631354,-0.1988230486422256,0.02285676494042585,6.74
0.2,0.0,0.0,0.4002341969031037,0.216196845251219,-0.03489858696959575,6.75
0.2,0.0,0.0,0.2811808982455774,0.2901476607465245,0.2064475750140281,6.76
0.2,0.0,0.0,0.5538994752675583,-0.16428773277470266,-0.013581813005406819,6.77
0.2,0.0,0.0,-0.1023810600877344,-0.2635031420930341,0.17559054522610879,6.78
0.2,0.0,0.0,-0.02794499500218492,-0.05545221045406576,-0.12628911184256544,6.79
0.2,0.0,0.0,0.298401637356094,0.06420533858680444,0.1585103665251981,6.8
0.2,0.0,0.0,0.10788708273419229,-0.2534820056590341,0.13161263355986372,6.81
0.2,0.0,0.0,0.34728703047611315,0.027974816291997814,-0.16534897031873885,6.82
0.2,0.0,0.0,0.17481379610890435,-0.2280446382415199,0.34870159850884164,6.83
0.2,0.0,0.0,0.13665165072782326,-0.15182418398310488,0.2358902716683561,6.84
0.2,0.0,0.0,-0.005612515622416769,0.08585470822337177,-0.27117266816407687,6.85
0.2,0.0,0.0,0.11527064638324809,-0.3954254939830106,0.07127651731856403,6.86
0.2,0.0,0.0,0.26600922360934487,-0.05993170068375713,-0.4529174391986856,6.87
0.2,0.0,0.0,0.1753387633610431,0.02156095819916501,0.048589372356402136,6.88
0.2,0.0,0.0,-0.14157650548457423,0.12377757319173861,-0.5293685783334683,6.89
0.2,0.0,0.0,0.57903213203658,-0.20824717102575688,0.022770094924761064,6.9
0.2,0.0,0.0,0.3205775903273,-0.07098689652508582,0.12255771522613845,6.91
0.2,0.0,0.0,-0.0457566152685327,-0.03135936510096613,-0.05072851275587519,6.92
0.2,0.0,0.0,0.2532565115409571,-0.36469262049754864,-0.14811978009851423,6.93
0.2,0.0,0.0,0.3775434614262025,-0.17385112011130166,0.2942734441820684,6.94
0.2,0.0,0.0,0.08760275198245362,0.029224488215099587,0.2874299052126172,6.95
0.2,0.0,0.0,0.3226247077573488,-0.16759195428638707,-0.16527039598070822,6.96
0.2,0.0,0.0,0.1453775980416041,0.18886592731228277,-0.12472995234821292,6.97
0.2,0.0,0.0,0.17298824025647105,-0.07390904677644038,-0.010079898037470291,6.98
0.2,0.0,0.0,-0.07455674582711025,0.07017645333017074,0.20688993907665024,6.99
0.2,0.0,0.0,-0.018938390314155285,-0.006082879251857267,-0.20590798420736772,7.0
0.2,0.0,0.0,0.040748230415256076,0.19915361702183618,-0.11067797853048456,7.01
0.2,0.0,0.0,0.24400335010026902,-0.0361574798047039,-0.13785444066443409,7.02
0.2,0.0,0.0,-0.009911198961002732,-0.17300912731304774,-0.14096432537561718,7.03
0.2,0.0,0.0,-0.0010425277794829102,-0.20533398792494129,-0.1259226488998266,7.04
0.2,0.0,0.0,0.01984364264367655,-0.02868667032332478,0.3137454201935528,7.05
0.2,0.0,0.0,0.1955215136449388,0.20185485392764313,0.2140698656978422,7.06
0.2,0.0,0.0,0.07265227314966005,0.36375195342890093,0.3406976920718856,7.07
0.2,0.0,0.0,0.4955691060766154,0.05594560605470494,0.012513745389545576,7.08
0.2,0.0,0.0,-0.06205502299847704,-0.004230412525845091,0.015791202741362444,7.09
0.2,0.0,0.0,0.05560822656742356,-0.125518597093248,-0.12940758472576644,7.1
0.2,0.0,0.0,0.3783339103968372,-0.24086088125323327,-0.19523403374373774,7.11
0.2,0.0,0.0,0.04142869808095165,-0.07580273621103996,0.47706564278628866,7.12
0.2,0.0,0.0,0.16352969653641053,-0.3183087420361863,0.2955894855263189,7.13
0.2,0.0,0.0,0.34168787731403005,-0.2294798516735008,0.13916893756765397,7.14
0.2,0.0,0.0,0.5480899002804887,-0.09391247322045122,0.10007584503211918,7.15
0.2,0.0,0.0,0.3735996826922724,-0.06474481583944061,-0.12458814642973282,7.16
0.2,0.0,0.0,0.232571694045153,0.055828699148329324,0.4243696845258493,7.17
0.2,0.0,0.0,0.2999323407450677,-0.24258295016297493,0.03359264020254273,7.18
0.2,0.0,0.0,0.3143467819702872,-0.11469586819251079,0.18939668388535413,7.19
0.2,0.0,0.0,-0.07485757272871163,-0.12514067735561948,0.24255864981714184,7.2
0.2,0.0,0.0,-0.11172013912507023,-0.3919831002855382,0.061103736480854966,7.21
0.2,0.0,0.0,0.11627682173065239,0.02613989051711855,0.2207970195133216,7.22
0.2,0.0,0.0,0.42675790946467274,-0.19585607912453046,0.17967326325610972,7.23
0.2,0.0,0.0,0.3095238224373485,0.3776204414998613,-0.12251668024660177,7.24
0.2,0.0,0.0,0.08346451345367052,-0.08905975795887493,0.2528798845987354,7.25
0.2,0.0,0.0,0.168788840150934,-0.3729431008061935,0.23176388362883765,7.26
0.2,0.0,0.0,-0.0032567221865656693,0.158988434352251,-0.10815257267727624,7.27
0.2,0.0,0.0,0.17193474594403962,-0.15928712608369255,0.2253770934678656,7.28
0.2,0.0,0.0,0.08261970210837753,0.36561520715836915,-0.05271509030587042,7.29
0.2,0.0,0.0,0.29759966983293884,0.08055829955334788,0.0030039058543250936,7.3
0.2,0.0,0.0,-0.08756171332684493,0.22965641327785113,-0.00990191241739384,7.31
0.2,0.0,0.0,0.1742164425898026,-0.23455059899768282,0.12805065988939804,7.32
0.2,0.0,0.0,0.1381928229481525,0.1620666201205282,-0.3197352148796923,7.33
0.2,0.0,0.0,0.3254803755049662,0.3309565093597663,0.1292196471938318,7.34
0.2,0.0,0.0,0.434657629277087,0.11855124590878173,0.01018049187246909,7.35
0.2,0.0,0.0,0.10098897379756022,-0.38276114034987113,0.10392016293759841,7.36
0.2,0.0,0.0,-0.1829435461621795,-0.12243098829660065,0.02260462193120183,7.37
0.2,0.0,0.0,0.4449778176074065,-0.19234177822312923,0.029452592505607396,7.38
0.2,0.0,0.0,0.19018052950123224,-0.19449362831967773,0.14778687579033392,7.39
0.2,0.0,0.0,0.33683713542927274,0.2545277403539131,0.4490027164183372,7.4
0.2,0.0,0.0,0.4565367620831382,-0.024518253476621843,0.046871426782503195,7.41
0.2,0.0,0.0,-0.10336641564331422,-0.27587699337357974,-0.12119759318493424,7.42
0.2,0.0,0.0,0.0848800681126831,-0.10406243345133365,0.09233476864738445,7.43
0.2,0.0,0.0,0.3342174000857837,0.379050354832098,0.08690569696689682,7.44
0.2,0.0,0.0,0.19446286950221833,0.16617735311824347,-0.1471218123640282,7.45
0.2,0.0,0.0,0.7296539041733812,-0.004520726818311688,0.0013471505844654492,7.46
0.2,0.0,0.0,-0.04552402754977475,0.009343935620943726,0.38693170382527003,7.47
0.2,0.0,0.0,0.33129612002451003,-0.5374475077202162,-0.24206665464197663,7.48
0.2,0.0,0.0,0.22273533360267855,0.07385517199810508,-0.05593307312372701,7.49
0.2,0.0,0.0,0.13657117900813587,-0.2601297630127272,0.031547551660726765,7.5
0.2,0.0,0.0,0.21642417152355362,-0.16771855996076548,-0.18677031357704088,7.51
0.2,0.0,0.0,0.3898046790502655,-0.07598418831027194,-0.18439730042689156,7.52
0.2,0.0,0.0,-0.02370932722669447,-0.0501411775175476,-0.1594384621587111,7.53
0.2,0.0,0.0,0.4045664583385495,0.23928724566710022,0.10270734857421371,7.54
0.2,0.0,0.0,0.3556374161147553,-0.02681033493346163,0.11173397442812866,7.55
0.2,0.0,0.0,0.2155577315007336,0.164715845004621,-0.12608001195416674,7.56
0.2,0.0,0.0,0.24865400493244355,-0.046749816200429575,0.25760899282251176,7.57
0.2,0.0,0.0,-0.42717231269203554,-0.2641924898872588,0.173849764159797,7.58
0.2,0.0,0.0,0.17554264057674163,-0.17919289043639683,-0.05467189378694275,7.59
0.2,0.0,0.0,0.5059752357558364,-0.0715588793225702,0.10803655256211103,7.6
0.2,0.0,0.0,-0.038933839428203054,-0.017397060272355064,0.03859055082241819,7.61
0.2,0.0,0.0,0.20287747195932945,0.14313843214642616,0.3188606239562232,7.62
0.2,0.0,0.0,0.051049450812600705,-0.11203604192314763,-0.08877762460915756,7.63
0.2,0.0,0.0,0.15216485133846755,0.31641038984368974,0.23232572338443955,7.64
0.2,0.0,0.0,0.17529659188119542,0.16695231801268456,-0.0221303943409571,7.65
0.2,0.0,0.0,0.2282341756373462,-0.3537466821198036,0.22082402972483994,7.66
0.2,0.0,0.0,0.3640545288239694,0.12703171880544792,-0.14399298999156157,7.67
0.2,0.0,0.0,0.36407291719591234,0.17110497240666245,0.40267030356898276,7.68
0.2,0.0,0.0,-0.025312170765768027,0.0695692765248798,0.16897914903700836,7.69
0.2,0.0,0.0,0.17716525593884735,0.39248141001327896,0.08331757443959308,7.7
0.2,0.0,0.0,0.1481950371011289,0.21048645658535636,-0.042905115663558584,7.71
0.2,0.0,0.0,0.16002240833464118,0.19601381426835573,0.11469337326893188,7.72
0.2,0.0,0.0,0.4394646064679908,-0.15379841848676348,-0.29793652553427796,7.73
0.2,0.0,0.0,0.01666877637120634,-0.0075010420157723984,-0.11167038010552638,7.74
0.2,0.0,0.0,-0.22395154659815042,-0.19293697139729402,-0.36032732670645556,7.75
0.2,0.0,0.0,0.12983387763429521,-0.14310727907392942,0.1341979000667066,7.76
0.2,0.0,0.0,0.161100579664963,0.30252941955613555,-0.008206860193811883,7.77
0.2,0.0,0.0,-0.06301230043495876,-0.1939870683703738,-0.1090185700877066,7.78
0.2,0.0,0.0,0.21673973389756404,-0.24613202063415934,0.056972703364699465,7.79
0.2,0.0,0.0,0.16806767076073678,0.03648468805024339,-0.03560994093343711,7.8
0.2,0.0,0.0,0.30628045413060895,0.010376481091496232,0.2756370570198155,7.81
0.2,0.0,0.0,-0.008485922402501123,0.007380553031236858,0.08969037616220515,7.82
0.2,0.0,0.0,0.3419444510494298,-0.15400676954889492,-0.03175036265672398,7.83
0.2,0.0,0.0,0.3323073646049979,0.1191602143873979,-0.056210513179712984,7.84
0.2,0.0,0.0,-0.07851943539130202,0.2138748509780316,-0.45011458950109556,7.85
0.2,0.0,0.0,0.2749457146765033,-0.14252852060096066,-0.2702586465197984,7.86
0.2,0.0,0.0,0.02511501909157604,0.18217962292374443,0.06588289793215661,7.87
0.2,0.0,0.0,-0.012055974761174232,-0.020225254552684625,-0.35425090713041385,7.88
0.2,0.0,0.0,0.4555199779921945,0.1057188708016374,0.04425534391755942,7.89
0.2,0.0,0.0,0.13942724750970542,0.2814410838561016,0.17937406339041506,7.9
0.2,0.0,0.0,0.28161983930715956,0.1125128649913677,0.08174508012291512,7.91
0.2,0.0,0.0,0.44511334565686766,0.16255156955887912,0.03374894885537234,7.92
0.2,0.0,0.0,0.33474046703737803,0.06808172999301358,-0.5007567415920221,7.93
0.2,0.0,0.0,0.07942861720761239,-0.25307765831935397,-0.05106278043621244,7.94
0.2,0.0,0.0,-0.10303880219642447,-0.05737146663385506,0.13399819049031172,7.95
0.2,0.0,0.0,0.4528463393146352,-0.41839350455029606,-0.07239258167139356,7.96
0.2,0.0,0.0,0.4447677729629143,-0.08319925541213759,0.1502198524288725,7.97
0.2,0.0,0.0,0.23855712463972192,0.10215852937371639,0.49359462355288586,7.98
0.2,0.0,0.0,0.4358609123994723,0.0820036151060417,0.03538015612698056,7.99
0.2,0.0,0.0,0.06421229180391946,0.21732005383218744,-0.39049327877426354,8.0
0.2,0.0,0.0,0.1473950187463155,0.21607529630834607,0.20990766273893036,8.01
0.2,0.0,0.0,-0.2901534914082577,0.2010442981533158,-0.022633415545808905,8.02
0.2,0.0,0.0,0.22171565475597815,-0.16629473885738702,0.0751193358999803,8.03
0.2,0.0,0.0,-0.026777151285521272,0.16986684511582936,0.06772776614145525,8.04
0.2,0.0,0.0,-0.2327255303207874,0.2772494588756224,-0.17112190132084318,8.05
0.2,0.0,0.0,0.591321112685121,0.1672739363608061,0.30642126422485405,8.06
0.2,0.0,0.0,-0.023000224195604296,-0.09025240976359938,-0.011136784790799435,8.07
0.2,0.0,0.0,0.14962814358865933,0.21531210644707605,-0.37405898065223714,8.08
0.2,0.0,0.0,0.19834203383333002,-0.08084872035819497,0.14166651931335858,8.09
0.2,0.0,0.0,0.05103403486165731,-0.20282505581054344,-0.1455005267513123,8.1
0.2,0.0,0.0,0.45012455534945234,-0.29856569707295594,0.4343164335946263,8.11
0.2,0.0,0.0,0.804268257312436,0.17087264149772483,0.019188921315544862,8.12
0.2,0.0,0.0,0.3102597910346494,0.11945176082795445,0.10098325791618563,8.13
0.2,0.0,0.0,0.12107274381012395,-0.33404666962005325,0.18294991103067937,8.14
0.2,0.0,0.0,0.3171016362953782,0.2052221763267902,0.001244332403344984,8.15
0.2,0.0,0.0,-0.008113791401659187,0.07988435523615056,-0.049078581010868566,8.16
0.2,0.0,0.0,0.31816733795011914,-0.0513692428680787,0.08685809435116944,8.17
0.2,0.0,0.0,0.04905272432990185,0.07664658993390867,-0.03628484806671658,8.18
0.2,0.0,0.0,0.3029417306473771,0.1240469911777288,-0.05167410648127274,8.19
0.2,0.0,0.0,-0.09490126886179584,-0.06924562889409329,-0.07230682120454338,8.2
0.2,0.0,0.0,0.2653382236554006,0.16587298069239687,-0.1964887358858481,8.21
0.2,0.0,0.0,-0.2863084638398184,-0.04774730265216617,-0.10953259009039124,8.22
0.2,0.0,0.0,0.09010790534227785,0.1868362040385192,-0.10905542030174603,8.23
0.2,0.0,0.0,0.2761070300525004,-0.06377559081772491,0.07472795148848489,8.24
0.2,0.0,0.0,0.1537014838159304,-0.1088046953401941,-0.018767470051469334,8.25
0.2,0.0,0.0,0.17632289718930552,0.3458979658083998,-0.007750817381007602,8.26
0.2,0.0,0.0,0.4217256269278968,0.052905843935770504,-0.03207220309395432,8.27
0.2,0.0,0.0,0.16039772269991764,0.22654357853771365,-0.22926416816048195,8.28
0.2,0.0,0.0,0.4073236541067273,0.3217146563870369,0.2372453282470938,8.29
0.2,0.0,0.0,0.21269488376390006,0.009130405037345411,-0.0590485841245052,8.3
0.2,0.0,0.0,0.04764852865133137,0.0780988656095422,-0.3132392140353693,8.31
0.2,0.0,0.0,0.37333115464094224,0.017952986143282678,0.18719601647269088,8.32
0.2,0.0,0.0,0.34856051947335875,0.28002242565579544,-0.2679312525345425,8.33
0.2,0.0,0.0,0.06717600278707708,-0.19793986856168794,-0.05242414216886165,8.34
0.2,0.0,0.0,0.019601679959219243,0.20597984755802817,0.23728959408132677,8.35
0.2,0.0,0.0,0.10207125776001653,-0.33350866606798796,-0.05285467444160431,8.36
0.2,0.0,0.0,0.18645924891284116,-0.06580986158555303,-0.014741853050329733,8.37
0.2,0.0,0.0,0.31825793996114826,-0.13622148852732563,0.010964366860401266,8.38
0.2,0.0,0.0,-0.04610493149774708,-0.03981297876892906,-0.07116014046955114,8.39
0.2,0.0,0.0,0.28764968756899595,-0.49466083015307494,0.07966206848707896,8.4
0.2,0.0,0.0,0.43881746698284413,-0.12094448305374049,-0.05635806898325344,8.41
0.2,0.0,0.0,0.20998755184857207,0.03264620654891858,0.3914282045010151,8.42
0.2,0.0,0.0,0.2723940120757504,0.0061554555739580285,0.035590733395232825,8.43
0.2,0.0,0.0,0.613845547385441,-0.04781826621092103,-0.08458074536151322,8.44
0.2,0.0,0.0,0.16986560760613767,0.044216486309778036,-0.19084211677715096,8.45
0.2,0.0,0.0,0.1504617111446582,0.1421587843669524,-0.05978372819687583,8.46
0.2,0.0,0.0,0.14168312320305199,0.22572051040088215,-0.2875468763728349,8.47
0.2,0.0,0.0,0.15766857375976648,-0.1392554065758019,-0.15036963531086323,8.48
0.2,0.0,0.0,0.2005632408598102,0.47072031925427815,-0.4068225795767834,8.49
0.2,0.0,0.0,0.11291492140442644,-0.07743285618633759,-0.2336396377736527,8.5
0.2,0.0,0.0,0.4755890753316129,-0.11999470318806452,-0.2445646728100658,8.51
0.2,0.0,0.0,0.4996333464768788,-0.2167609870174393,-0.04471097397377968,8.52
0.2,0.0,0.0,0.2596039164137836,0.00793001715161207,-0.11740111711090576,8.53
0.2,0.0,0.0,0.1660183948462174,0.1265608708009109,-0.2728960708063685,8.54
0.2,0.0,0.0,0.2625551863816789,-0.4709331694869818,0.28208669975894357,8.55
0.2,0.0,0.0,0.2760681272899749,0.0868780730178742,-0.25784981252648426,8.56
0.2,0.0,0.0,0.2300960775414155,0.16626754821654025,-0.17745397135732371,8.57
0.2,0.0,0.0,0.5358838285654621,-0.14491014603030514,0.06002938562444959,8.58
0.2,0.0,0.0,0.13000227583056811,0.42467025857029095,0.07152589688398031,8.59
0.2,0.0,0.0,0.3651995287061768,0.33757920519372875,-0.14201906143433282,8.6
0.2,0.0,0.0,0.1746194770870402,-0.26369508801191527,0.04289457843035305,8.61
0.2,0.0,0.0,0.4453680320374987,-0.06580647628170033,0.13812704405325374,8.62
0.2,0.0,0.0,0.24042557470608394,-0.19867243318101105,-0.13056998477877843,8.63
0.2,0.0,0.0,0.38334491452992797,-0.03514843993395719,-0.25651207602521386,8.64
0.2,0.0,0.0,0.12469490491252733,-0.11141093698718121,0.3136372039340487,8.65
0.2,0.0,0.0,0.03175073339210999,-0.04582632643579561,-0.00628609151724796,8.66
0.2,0.0,0.0,0.07293759458419186,-0.031092499935930697,-0.007624714421654093,8.67
0.2,0.0,0.0,0.172706136094515,-0.2126161272383783,-0.017900093666811927,8.68
0.2,0.0,0.0,-0.029925019052277374,-0.12568206910200636,-0.35825629550422805,8.69
0.2,0.0,0.0,0.20972594749167012,-0.012636867984889503,-0.09719744093654271,8.7
0.2,0.0,0.0,0.12836565280978018,-0.08320849372830438,-0.1850783760731702,8.71
0.2,0.0,0.0,-0.14755632560917437,0.33669994396805997,-0.14094767202013458,8.72
0.2,0.0,0.0,0.23812179817280238,-0.29581393920487836,0.04768617928982405,8.73
0.2,0.0,0.0,0.21961312346432826,0.1384049369311491,-0.4519250005554595,8.74
0.2,0.0,0.0,0.1151066611854307,-0.07025089361123037,-0.05464985318516222,8.75
0.2,0.0,0.0,0.28859925181523693,-0.27833424267487233,0.34483327957100884,8.76
0.2,0.0,0.0,0.2793169054635035,-0.06126304642082561,-0.198996629417737,8.77
0.2,0.0,0.0,0.49473394383821523,-0.19253509418721992,0.18242512641271505,8.78
0.2,0.0,0.0,0.710416604362117,0.09123846515156324,0.4413729661801634,8.79
0.2,0.0,0.0,0.1808141742860455,-0.014529017947499522,-0.49757686342386054,8.8
0.2,0.0,0.0,0.37700934800922975,0.26966495412166164,0.22434098454602439,8.81
0.2,0.0,0.0,0.08212270599128593,0.1674393983686952,-0.012046047973361625,8.82
0.2,0.0,0.0,0.23241815555019438,-0.07634849553827668,0.22099958331782044,8.83
0.2,0.0,0.0,0.06946683577790222,-0.3318632842031313,0.20109183401084554,8.84
0.2,0.0,0.0,0.3779371667418444,0.10465094820132298,-0.006920605594566274,8.85
0.2,0.0,0.0,0.3182160231092115,0.2940543348730443,0.003368449468911936,8.86
0.2,0.0,0.0,0.41167170528411173,-0.3485340885707363,-0.009048364035008782,8.87
0.2,0.0,0.0,0.2515176052770572,-0.049564186135772494,0.0925682743396371,8.88
0.2,0.0,0.0,0.08347609971500902,-0.037454179117745665,-0.16631696029380288,8.89
0.2,0.0,0.0,0.3227863925933176,0.036873153980388006,0.04741106849826572,8.9
0.2,0.0,0.0,0.22260385972259442,-0.053773207217765406,-0.47907605391429364,8.91
0.2,0.0,0.0,0.3711695304174363,0.07564328401908643,-0.03614491005833912,8.92
0.2,0.0,0.0,0.22732427249479242,-0.12489759196239081,0.22281950665907613,8.93
0.2,0.0,0.0,0.07808257610184857,-0.1798387755487439,0.37101118756606366,8.94
0.2,0.0,0.0,0.07306728871177068,0.18179070987901835,0.034828015203101116,8.95
0.2,0.0,0.0,0.1206239618092268,0.24702440956990876,-0.26586599588585497,8.96
0.2,0.0,0.0,0.08808806768079391,0.4737018552013342,0.2633280973305494,8.97
0.2,0.0,0.0,0.3215636758679112,-0.08304329311790525,0.05041579118387443,8.98
0.2,0.0,0.0,0.1366991576479549,0.12344224006791443,0.3585946727055538,8.99
0.2,0.0,0.0,0.28272811368143913,0.002649364207350645,0.006715303227022367,9.0
0.2,0.0,0.0,0.36978331587519,0.09136176656368872,-0.14204876748580475,9.01
0.2,0.0,0.0,0.19142025454418782,-0.2712681634061594,0.017825028348018575,9.02
0.2,0.0,0.0,0.541014131426548,-0.29805135487931445,-0.22292128538082112,9.03
0.2,0.0,0.0,0.14782673526428566,0.2197064559718676,-0.16514494148053752,9.04
0.2,0.0,0.0,0.3114482450968673,-0.15324298984310325,-0.2547130276700432,9.05
0.2,0.0,0.0,-0.07362427674656563,0.02561432793794546,-0.3834965062984562,9.06
0.2,0.0,0.0,-0.16442964009055105,0.1859634266869915,-0.0011229186581488476,9.07
0.2,0.0,0.0,0.2163630205165591,-0.008205339965159255,-0.4311232230434261,9.08
0.2,0.0,0.0,0.06823958844738207,0.31938411418327195,0.3503746980659941,9.09
0.2,0.0,0.0,-0.03847414220178669,-0.008448560876481343,0.037590275118769126,9.1
0.2,0.0,0.0,0.3717273742031855,-0.14562991885688986,0.08291846052962337,9.11
0.2,0.0,0.0,0.1104422085167756,0.10658736012792497,0.12078743836930945,9.12
0.2,0.0,0.0,0.3828116520235847,-0.1829586676261007,-0.19976309180539029,9.13
0.2,0.0,0.0,0.0624529936404877,-0.07371545984540957,-0.30833374823260495,9.14
0.2,0.0,0.0,0.22257070730938816,0.13854968363751927,-0.271575517129515,9.15
0.2,0.0,0.0,0.35264955686050214,0.013241833938377905,-0.40083903644552815,9.16
0.2,0.0,0.0,0.3107833593132995,0.07989634266400576,0.11488698131769744,9.17
0.2,0.0,0.0,0.3651107028317031,-0.4680998897062388,0.21712366729607233,9.18
0.2,0.0,0.0,0.1906314441672447,0.16580882967920874,-0.16054743567219373,9.19
0.2,0.0,0.0,0.2043383023203214,0.015476591196863966,0.04383769376388034,9.2
0.2,0.0,0.0,0.5601944338349625,0.047196438054348616,-0.045279221093252574,9.21
0.2,0.0,0.0,0.28467154569133407,-0.0524153883651881,-0.4306053035186554,9.22
0.2,0.0,0.0,-0.10231333866422254,-0.19735072275296472,0.1608398410237444,9.23
0.2,0.0,0.0,0.16032808293296247,-0.27153973967698053,-0.13094363928333927,9.24
0.2,0.0,0.0,-0.012219981382638911,0.3617195762181673,-0.16063670932066731,9.25
0.2,0.0,0.0,0.11238922681881121,0.04064431992197082,0.10460348579087238,9.26
0.2,0.0,0.0,0.23803935368624185,-0.20940592457300383,-0.008769692699085431,9.27
0.2,0.0,0.0,-0.23385554372619943,-0.05907896311388085,-0.35923955078635317,9.28
0.2,0.0,0.0,-0.13013628574143787,-0.2920612173616169,-0.05538595643068146,9.29
0.2,0.0,0.0,-0.12078530679482496,0.07288058358118726,-0.20588732595960013,9.3
0.2,0.0,0.0,0.08658613054447456,0.031617954111144264,0.16609991954987124,9.31
0.2,0.0,0.0,-0.04665705712248833,0.12050779101237086,0.01411932341589367,9.32
0.2,0.0,0.0,0.14177489545575617,-0.11012831483698676,0.264408949805042,9.33
0.2,0.0,0.0,0.033711790634776834,0.12624851031701065,-0.112963401493555,9.34
0.2,0.0,0.0,0.24913937727533378,-0.03755593870912799,0.2815062234122771,9.35
0.2,0.0,0.0,0.4481510362176456,0.196110090425988,-0.1332685780315376,9.36
0.2,0.0,0.0,-0.021799837814957895,-0.025936671581513922,0.21042709894049377,9.37
0.2,0.0,0.0,0.2668209231429987,0.10239291721014276,-0.15259294954793406,9.38
0.2,0.0,0.0,0.2534890037309753,0.14746916228009585,0.27554538968340936,9.39
0.2,0.0,0.0,0.07569674741638406,-0.1667459669063835,-0.03325828048313282,9.4
0.2,0.0,0.0,0.4292756371652477,-0.4436995762346323,-0.11749646702378368,9.41
0.2,0.0,0.0,0.0415163013374463,-0.046008367470440056,-0.3391580353839625,9.42
0.2,0.0,0.0,0.14868440626361024,0.2623149186997192,0.2731562045802826,9.43
0.2,0.0,0.0,0.10085582817381002,-0.04647529375639883,0.1292345406689753,9.44
0.2,0.0,0.0,0.3224014017371511,0.2860205722788515,-0.1279669350547108,9.45
0.2,0.0,0.0,0.17686484497046479,-0.014742926462715864,-0.06876101944561275,9.46
0.2,0.0,0.0,0.03193623206763574,-0.021985242897358898,-0.073876365617415,9.47
0.2,0.0,0.0,0.2485141773302785,-0.0315068651951684,-0.07539194315643487,9.48
0.2,0.0,0.0,0.16540817211922668,0.2236289887808468,0.17548063185396745,9.49
0.2,0.0,0.0,-0.09409568842815602,-0.004460236103600611,0.3401257721026002,9.5
0.2,0.0,0.0,0.11766781429869451,0.23415030078604887,0.059184087156561406,9.51
0.2,0.0,0.0,-0.2235603706856817,0.057625936933422606,-0.2079191087944875,9.52
0.2,0.0,0.0,0.393548967580346,0.09089483715444024,-0.04738322183623254,9.53
